com.samsung.shealth.rewards,6196009,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2021-09-03 15:00:00.000,,10009,,2021-09-09 15:52:45.754,2021-09-04 15:30:58.722,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":11375}",TKIQsULl+e,com.sec.android.app.shealth,tracker.pedometer,2021-09-03 15:00:00.000,03b545b7-c476-4377-9899-291c38f7ec41,1,
,2021-08-27 15:00:00.000,,100003,,2021-09-15 03:50:35.116,2021-08-28 07:28:02.834,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":9055}",TKIQsULl+e,com.sec.android.app.shealth,tracker.pedometer,2021-08-27 15:00:00.000,07d46873-c09a-47cf-a3e8-1925b2b569d1,1,
,2021-10-08 15:00:00.000,,100003,,2021-10-10 15:06:52.416,2021-10-10 15:06:52.416,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":12469}",TKIQsULl+e,com.sec.android.app.shealth,tracker.pedometer,2021-10-08 15:00:00.000,a9e33982-b499-4e14-ae77-8b63fd914a28,1,
,2021-09-03 15:00:00.000,,100003,,2021-09-07 15:04:20.945,2021-09-07 15:04:20.945,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":13394}",TKIQsULl+e,com.sec.android.app.shealth,tracker.pedometer,2021-09-03 15:00:00.000,15bf1e9d-1ea2-4366-a046-e05813c38b97,1,
,2021-09-04 15:00:00.000,,2599999,,2021-09-10 15:05:52.034,2021-09-05 15:35:08.646,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":8962}",TKIQsULl+e,com.sec.android.app.shealth,tracker.pedometer,2021-09-04 15:00:00.000,995bfdf2-e959-4117-9a29-7ef0e0d8f68e,1,
,2021-09-03 15:00:00.000,,100003,,2021-09-04 14:47:04.909,2021-09-04 09:27:59.127,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":13394}",TKIQsULl+e,com.sec.android.app.shealth,tracker.pedometer,2021-09-03 15:00:00.000,c1210af4-2174-40d7-8b41-15b3998bc71c,1,
,2021-10-08 15:00:00.000,,100003,,2021-10-12 15:00:21.023,2021-10-12 15:00:21.023,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":12469}",TKIQsULl+e,com.sec.android.app.shealth,tracker.pedometer,2021-10-08 15:00:00.000,5d088a56-047d-4b1e-81d6-7ecc963321b3,1,
,2021-10-08 15:00:00.000,,100003,,2021-10-14 15:01:59.178,2021-10-14 15:01:59.178,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":12469}",TKIQsULl+e,com.sec.android.app.shealth,tracker.pedometer,2021-10-08 15:00:00.000,be311b3b-ba56-43f4-b7f6-3a1c48e2a843,1,
,2021-09-04 15:00:00.000,,10009,,2021-09-10 15:05:50.016,2021-09-05 15:35:04.172,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":8267}",TKIQsULl+e,com.sec.android.app.shealth,tracker.pedometer,2021-09-04 15:00:00.000,72d83dbd-428c-4036-9fe8-47cb82c11437,1,
,2021-07-13 15:00:00.000,,100003,,2021-07-14 11:57:05.818,2021-07-14 11:16:49.803,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":10170}",TKIQsULl+e,com.sec.android.app.shealth,tracker.pedometer,2021-07-13 15:00:00.000,a447129c-d152-41bd-90d8-58295a10f458,1,
,2021-09-03 15:00:00.000,,100003,,2021-09-10 23:20:38.973,2021-09-10 23:20:38.973,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":13394}",TKIQsULl+e,com.sec.android.app.shealth,tracker.pedometer,2021-09-03 15:00:00.000,f7e7614a-8945-42fc-94fd-350f05be10af,1,
,2021-10-09 15:00:00.000,,100003,,2021-10-15 17:25:16.304,2021-10-15 17:25:16.304,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":13012}",TKIQsULl+e,com.sec.android.app.shealth,tracker.pedometer,2021-10-09 15:00:00.000,7148fdb3-bb0f-4f61-90e4-c16028959ded,1,
,2021-09-03 15:00:00.000,,100003,,2021-09-07 15:00:04.415,2021-09-07 15:00:04.415,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":13394}",TKIQsULl+e,com.sec.android.app.shealth,tracker.pedometer,2021-09-03 15:00:00.000,0a50a91f-09b9-4a5d-b1c6-76caadee2a1c,1,
,2021-09-10 15:00:00.000,,2599999,,2021-09-16 18:17:54.542,2021-09-11 15:00:31.303,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":8969}",TKIQsULl+e,com.sec.android.app.shealth,tracker.pedometer,2021-09-10 15:00:00.000,14da8c97-3d04-4805-859c-91f3aa7bf5ad,1,
,2021-10-14 15:00:00.000,,100003,,2021-10-16 15:05:00.336,2021-10-16 15:05:00.336,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":10768}",TKIQsULl+e,com.sec.android.app.shealth,tracker.pedometer,2021-10-14 15:00:00.000,1efaabee-22dd-4f7c-80de-364f2eca37fb,1,
,2021-07-16 15:00:00.000,,100003,,2021-08-11 15:11:08.390,2021-07-17 06:48:05.293,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":12756}",TKIQsULl+e,com.sec.android.app.shealth,tracker.pedometer,2021-07-16 15:00:00.000,09b37c7b-8bad-4654-a906-5aa9cbf5f73b,1,
,2021-10-15 15:00:00.000,,100003,,2021-10-17 17:58:31.461,2021-10-17 17:58:31.461,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":12303}",TKIQsULl+e,com.sec.android.app.shealth,tracker.pedometer,2021-10-15 15:00:00.000,6f3fe25d-2135-4dad-8b36-2011b5d1ca35,1,
