com.samsung.shealth.sleep,6201005,5
original_efficiency,mental_recovery,factor_01,factor_02,factor_03,factor_04,factor_05,factor_06,factor_07,factor_08,factor_09,factor_10,has_sleep_data,combined_id,data_version,physical_recovery,original_wake_up_time,movement_awakening,original_bed_time,quality,extra_data,sleep_cycle,efficiency,sleep_score,sleep_duration,com.samsung.health.sleep.start_time,com.samsung.health.sleep.custom,com.samsung.health.sleep.update_time,com.samsung.health.sleep.create_time,com.samsung.health.sleep.time_offset,com.samsung.health.sleep.deviceuuid,com.samsung.health.sleep.comment,com.samsung.health.sleep.pkg_name,com.samsung.health.sleep.end_time,com.samsung.health.sleep.datauuid
,54.0,0,10,0,11,28,154,52,1,14,0,0,,1,22.0,,27.0,,,00000000-0000-0000-0000-00005fbfce4e.extra_data.json,1,78.75,43,154,2021-07-14 09:40:00.000,,2021-07-14 20:37:03.078,2021-07-14 12:13:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-14 12:13:00.000,00000000-0000-0000-0000-00005fbfce4e,
,75.0,0,0,6,0,9,102,50,0,3,1,0,,1,10.0,,24.0,,,00000000-0000-0000-0000-00004be056fc.extra_data.json,1,88.679245,43,103,2021-07-10 22:08:00.000,,2021-07-11 00:15:02.265,2021-07-10 23:50:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-10 23:50:00.000,00000000-0000-0000-0000-00004be056fc,
,77.0,31,31,16,8,40,359,103,1,9,0,0,,1,57.0,,29.0,,,00000000-0000-0000-0000-00006c9e425a.extra_data.json,5,88.36565,68,359,2021-07-08 14:32:00.000,,2021-07-08 20:47:03.201,2021-07-08 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-08 20:30:00.000,00000000-0000-0000-0000-00006c9e425a,
,70.0,0,0,0,0,51,404,0,0,13,0,0,,1,40.0,,16.0,,,00000000-0000-0000-0000-0000187765df.extra_data.json,0,87.376236,40,404,2021-07-11 13:47:00.000,,2021-07-11 20:37:02.922,2021-07-11 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-11 20:30:00.000,00000000-0000-0000-0000-0000187765df,
,75.0,0,0,20,0,34,298,147,0,9,0,0,,1,30.0,,28.0,,,00000000-0000-0000-0000-000065049887.extra_data.json,1,86.84211,41,298,2021-07-16 16:02:00.000,,2021-07-16 21:16:02.779,2021-07-16 20:59:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-16 20:59:00.000,00000000-0000-0000-0000-000065049887,
,77.0,11,11,21,8,36,380,203,0,10,0,0,,1,43.0,,22.0,,,00000000-0000-0000-0000-00007b9dd379.extra_data.json,3,88.43188,63,380,2021-07-14 14:04:00.000,,2021-07-14 20:37:03.065,2021-07-14 20:23:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-14 20:23:00.000,00000000-0000-0000-0000-00007b9dd379,
,78.0,0,14,3,2,17,250,110,0,5,0,0,,1,31.0,,12.0,,,00000000-0000-0000-0000-00007bc11721.extra_data.json,2,91.732285,58,250,2021-07-17 18:08:00.000,,2021-07-17 23:27:03.208,2021-07-17 22:17:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-17 22:17:00.000,00000000-0000-0000-0000-00007bc11721,
,70.0,0,21,0,0,36,396,0,0,8,0,0,,1,45.0,,11.0,,,00000000-0000-0000-0000-0000249ce335.extra_data.json,0,90.45226,51,396,2021-07-15 13:55:00.000,,2021-07-15 20:49:02.015,2021-07-15 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-15 20:30:00.000,00000000-0000-0000-0000-0000249ce335,
,89.0,14,20,15,6,45,416,172,0,10,0,0,,1,50.0,,22.0,,,00000000-0000-0000-0000-00000143c223.extra_data.json,5,88.54415,62,416,2021-07-13 13:26:00.000,,2021-07-13 20:30:02.730,2021-07-13 20:21:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-13 20:21:00.000,00000000-0000-0000-0000-00000143c223,
,70.0,0,0,0,0,16,91,0,0,6,0,0,,1,9.0,,24.0,,,00000000-0000-0000-0000-000007ce82c6.extra_data.json,0,81.521736,31,91,2021-07-16 14:02:00.000,,2021-07-16 21:16:02.781,2021-07-16 15:32:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-16 15:32:00.000,00000000-0000-0000-0000-000007ce82c6,
,75.0,0,0,2,0,14,67,42,0,8,0,0,,1,7.0,,38.0,,,00000000-0000-0000-0000-0000459a58f6.extra_data.json,1,73.61111,39,67,2021-07-21 03:13:00.000,,2021-07-21 04:38:48.386,2021-07-21 04:19:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-21 04:19:00.000,00000000-0000-0000-0000-0000459a58f6,
,,,,,,,,,,,,0,,,,,,,0,,,0.0,,,2021-07-25 15:00:00.000,,2021-07-26 05:02:19.118,2021-07-26 05:02:19.118,UTC+0900,cg/D3WXl8C,,com.sec.android.app.shealth,2021-07-25 20:20:00.000,6b1e0a8e-61f4-4b47-a352-97b256faa7a1,
,80.0,0,0,33,5,53,420,193,0,9,1,0,,1,42.0,,32.0,,,00000000-0000-0000-0000-00002d74bc1a.extra_data.json,3,87.17339,52,421,2021-07-18 13:30:00.000,,2021-07-18 20:34:02.988,2021-07-18 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-18 20:30:00.000,00000000-0000-0000-0000-00002d74bc1a,
,75.0,0,0,3,0,14,121,54,0,3,1,0,,1,12.0,,20.0,,,00000000-0000-0000-0000-00004c10e6c8.extra_data.json,1,78.57143,42,122,2021-07-22 03:00:00.000,,2021-07-22 05:33:02.520,2021-07-22 05:01:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-22 05:01:00.000,00000000-0000-0000-0000-00004c10e6c8,
,79.0,0,0,13,6,32,415,221,0,6,0,0,,1,42.0,,15.0,,,00000000-0000-0000-0000-00001a865ae1.extra_data.json,3,92.51208,51,415,2021-07-19 13:36:00.000,,2021-07-19 20:55:03.184,2021-07-19 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-19 20:30:00.000,00000000-0000-0000-0000-00001a865ae1,
,75.0,8,8,18,5,30,213,181,0,3,0,0,,1,27.0,,25.0,,,00000000-0000-0000-0000-00000fa2ba8a.extra_data.json,2,80.086586,59,213,2021-07-17 13:33:00.000,,2021-07-17 23:27:03.216,2021-07-17 17:06:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-17 17:06:00.000,00000000-0000-0000-0000-00000fa2ba8a,
,84.0,7,15,7,1,24,420,187,0,0,3,0,,1,47.0,,9.0,,,00000000-0000-0000-0000-00007735a995.extra_data.json,3,93.64706,72,423,2021-07-20 13:28:00.000,,2021-07-20 20:38:02.165,2021-07-20 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-20 20:30:00.000,00000000-0000-0000-0000-00007735a995,
,66.0,0,8,7,4,58,437,65,1,27,0,0,,1,46.0,,30.0,,,00000000-0000-0000-0000-000025d3e179.extra_data.json,2,86.33257,52,437,2021-07-30 13:14:00.000,,2021-07-30 20:37:03.519,2021-07-30 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-30 20:30:00.000,00000000-0000-0000-0000-000025d3e179,
,98.0,0,11,10,2,32,426,102,0,3,0,0,,1,45.0,,18.0,,,00000000-0000-0000-0000-0000751a6083.extra_data.json,6,92.47059,66,426,2021-07-22 13:25:00.000,,2021-07-22 20:37:02.651,2021-07-22 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-22 20:30:00.000,00000000-0000-0000-0000-0000751a6083,
,64.0,5,47,6,11,46,443,148,1,22,0,0,,1,56.0,,19.0,,,00000000-0000-0000-0000-000045dce648.extra_data.json,3,88.814316,67,443,2021-07-26 13:08:00.000,,2021-07-26 23:09:15.196,2021-07-26 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-26 20:30:00.000,00000000-0000-0000-0000-000045dce648,
,83.0,0,13,6,2,31,408,97,0,5,0,0,,1,44.0,,15.0,,,00000000-0000-0000-0000-00001d1110fc.extra_data.json,3,91.95122,67,408,2021-07-23 13:43:00.000,,2021-07-23 21:27:03.263,2021-07-23 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-23 20:30:00.000,00000000-0000-0000-0000-00001d1110fc,
,66.0,0,3,13,4,41,364,118,1,8,2,0,,1,37.0,,24.0,,,00000000-0000-0000-0000-00004c472012.extra_data.json,2,87.80488,54,366,2021-07-21 13:59:00.000,,2021-07-21 20:11:03.101,2021-07-21 20:04:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-21 20:04:00.000,00000000-0000-0000-0000-00004c472012,
,70.0,0,7,20,5,48,400,170,2,21,0,0,,1,42.0,,29.0,,,00000000-0000-0000-0000-000078ea54a2.extra_data.json,5,84.855774,48,400,2021-07-24 13:45:00.000,,2021-07-24 21:14:02.868,2021-07-24 20:24:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-24 20:24:00.000,00000000-0000-0000-0000-000078ea54a2,
,72.0,0,0,4,3,27,246,57,1,6,2,0,,1,25.0,,20.0,,,00000000-0000-0000-0000-0000550a3bc6.extra_data.json,3,88.35342,44,248,2021-08-04 16:23:00.000,,2021-08-04 20:38:02.707,2021-08-04 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-04 20:30:00.000,00000000-0000-0000-0000-0000550a3bc6,
,64.0,0,20,3,11,51,410,121,1,19,3,0,,1,46.0,,20.0,,,00000000-0000-0000-0000-000077639065.extra_data.json,3,87.409195,50,413,2021-07-27 13:38:00.000,,2021-07-27 20:51:03.770,2021-07-27 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-27 20:30:00.000,00000000-0000-0000-0000-000077639065,
,72.0,8,17,3,3,36,359,52,1,9,0,0,,1,47.0,,18.0,,,00000000-0000-0000-0000-00000341dce7.extra_data.json,3,86.13333,59,359,2021-08-01 14:20:00.000,,2021-08-01 20:39:02.633,2021-08-01 20:19:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-01 20:19:00.000,00000000-0000-0000-0000-00000341dce7,
,86.0,0,8,2,4,46,400,81,0,10,2,0,,1,42.0,,16.0,,,00000000-0000-0000-0000-00005d18cd42.extra_data.json,4,87.43842,63,402,2021-07-28 13:34:00.000,,2021-07-28 20:31:40.638,2021-07-28 20:16:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-28 20:16:00.000,00000000-0000-0000-0000-00005d18cd42,
,70.0,0,6,0,0,60,412,0,0,24,0,0,,1,43.0,,20.0,,,00000000-0000-0000-0000-00001e51460a.extra_data.json,0,84.009544,42,412,2021-07-25 13:32:00.000,,2021-07-26 23:09:15.199,2021-07-25 20:23:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-25 20:23:00.000,00000000-0000-0000-0000-00001e51460a,
,63.0,14,34,3,12,50,397,87,1,24,0,0,,1,55.0,,22.0,,,00000000-0000-0000-0000-00000474affb.extra_data.json,3,87.18593,67,397,2021-07-29 13:39:00.000,,2021-07-29 20:23:13.704,2021-07-29 20:15:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-29 20:15:00.000,00000000-0000-0000-0000-00000474affb,
,75.0,16,16,5,0,6,94,64,0,0,0,0,,1,36.0,,14.0,,,00000000-0000-0000-0000-00007f47ca02.extra_data.json,1,89.79591,76,94,2021-08-08 07:20:00.000,,2021-08-08 09:07:01.521,2021-08-08 08:53:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-08 08:53:00.000,00000000-0000-0000-0000-00007f47ca02,
,88.0,0,15,3,2,36,378,79,0,12,0,0,,1,42.0,,16.0,,,00000000-0000-0000-0000-000015a07c20.extra_data.json,4,89.76378,64,378,2021-08-02 14:13:00.000,,2021-08-02 21:10:59.496,2021-08-02 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-02 20:30:00.000,00000000-0000-0000-0000-000015a07c20,
,74.0,18,37,5,6,26,381,115,1,7,0,0,,1,54.0,,13.0,,,00000000-0000-0000-0000-00006fa7a61b.extra_data.json,4,93.17585,74,381,2021-08-05 14:09:00.000,,2021-08-05 20:40:02.454,2021-08-05 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-05 20:30:00.000,00000000-0000-0000-0000-00006fa7a61b,
,94.0,0,13,0,6,34,421,44,0,3,0,0,,1,45.0,,9.0,,,00000000-0000-0000-0000-00007cffe269.extra_data.json,6,91.92399,59,421,2021-08-03 13:29:00.000,,2021-08-03 20:33:03.164,2021-08-03 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-03 20:30:00.000,00000000-0000-0000-0000-00007cffe269,
,75.0,9,15,12,10,27,397,163,0,3,0,0,,1,46.0,,15.0,,,00000000-0000-0000-0000-00005da586ff.extra_data.json,3,93.19899,66,397,2021-07-31 13:54:00.000,,2021-07-31 20:34:03.203,2021-07-31 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-07-31 20:30:00.000,00000000-0000-0000-0000-00005da586ff,
,70.0,0,3,0,0,19,132,0,0,4,0,0,,1,15.0,,17.0,,,00000000-0000-0000-0000-00007a70a47c.extra_data.json,0,77.02703,39,132,2021-08-04 13:43:00.000,,2021-08-04 20:38:02.708,2021-08-04 15:54:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-04 15:54:00.000,00000000-0000-0000-0000-00007a70a47c,
,70.0,0,1,0,0,9,83,0,0,0,3,0,,1,10.0,,11.0,,,00000000-0000-0000-0000-00004d9cd3e4.extra_data.json,0,86.36364,42,86,2021-08-12 10:22:00.000,,2021-08-12 12:01:04.304,2021-08-12 11:47:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-12 11:47:00.000,00000000-0000-0000-0000-00004d9cd3e4,
,87.0,0,14,5,3,70,388,76,0,32,3,0,,1,42.0,,33.0,,,00000000-0000-0000-0000-00003a537007.extra_data.json,4,80.7595,60,391,2021-08-06 14:00:00.000,,2021-08-06 20:43:03.536,2021-08-06 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-06 20:30:00.000,00000000-0000-0000-0000-00003a537007,
,73.0,0,0,11,2,13,123,123,0,3,0,0,,1,12.0,,22.0,,,00000000-0000-0000-0000-0000072c0038.extra_data.json,1,79.28572,41,123,2021-08-09 13:10:00.000,,2021-08-09 20:38:02.645,2021-08-09 15:13:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-09 15:13:00.000,00000000-0000-0000-0000-0000072c0038,
,70.0,0,13,0,0,11,66,0,0,5,1,0,,1,26.0,,24.0,,,00000000-0000-0000-0000-000032c810a4.extra_data.json,0,77.46479,46,67,2021-08-07 05:59:00.000,,2021-08-07 07:15:01.388,2021-08-07 07:05:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-07 07:05:00.000,00000000-0000-0000-0000-000032c810a4,
,70.0,0,0,0,0,15,97,0,0,8,0,0,,1,10.0,,24.0,,,00000000-0000-0000-0000-00004b970ab3.extra_data.json,0,85.41667,31,97,2021-08-05 09:39:00.000,,2021-08-05 11:24:01.371,2021-08-05 11:15:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-05 11:15:00.000,00000000-0000-0000-0000-00004b970ab3,
,76.0,0,47,8,4,38,428,88,1,3,0,0,,1,54.0,,19.0,,,00000000-0000-0000-0000-0000668a2f0f.extra_data.json,4,91.1215,70,428,2021-08-07 13:23:00.000,,2021-08-07 20:34:02.831,2021-08-07 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-07 20:30:00.000,00000000-0000-0000-0000-0000668a2f0f,
,91.0,0,13,0,4,50,411,44,0,21,0,0,,1,44.0,,17.0,,,00000000-0000-0000-0000-000040bc3822.extra_data.json,5,87.19807,57,411,2021-08-16 13:39:00.000,,2021-08-16 20:38:02.345,2021-08-16 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-16 20:30:00.000,00000000-0000-0000-0000-000040bc3822,
,79.0,11,30,19,6,40,295,109,0,10,0,0,,1,44.0,,34.0,,,00000000-0000-0000-0000-0000197dad0c.extra_data.json,3,85.57047,68,295,2021-08-09 15:35:00.000,,2021-08-09 20:38:02.644,2021-08-09 20:29:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-09 20:29:00.000,00000000-0000-0000-0000-0000197dad0c,
,88.0,0,0,0,2,34,359,42,0,10,2,0,,1,36.0,,12.0,,,00000000-0000-0000-0000-000049b99f77.extra_data.json,4,86.702126,50,361,2021-08-13 14:29:00.000,,2021-08-13 20:51:02.044,2021-08-13 20:29:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-13 20:29:00.000,00000000-0000-0000-0000-000049b99f77,
,65.0,19,19,22,10,64,407,163,2,26,0,0,,1,50.0,,36.0,,,00000000-0000-0000-0000-000075ed0151.extra_data.json,5,84.275185,53,407,2021-08-10 13:44:00.000,,2021-08-10 20:38:03.594,2021-08-10 20:31:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-10 20:31:00.000,00000000-0000-0000-0000-000075ed0151,
,70.0,24,24,31,5,53,448,234,1,14,0,0,,1,54.0,,28.0,,,00000000-0000-0000-0000-000041d7c72c.extra_data.json,3,87.38938,69,448,2021-08-08 13:02:00.000,,2021-08-08 20:50:03.178,2021-08-08 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-08 20:30:00.000,00000000-0000-0000-0000-000041d7c72c,
,85.0,18,27,24,5,36,363,187,0,4,5,0,,1,48.0,,24.0,,,00000000-0000-0000-0000-00003d94c0a8.extra_data.json,4,88.2353,76,368,2021-08-11 13:56:00.000,,2021-08-11 20:12:03.166,2021-08-11 20:04:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-11 20:04:00.000,00000000-0000-0000-0000-00003d94c0a8,
,72.0,13,13,13,3,20,223,188,0,0,0,0,,1,31.0,,16.0,,,00000000-0000-0000-0000-00005c49bbd6.extra_data.json,1,91.44144,65,223,2021-08-20 16:48:00.000,,2021-08-20 20:41:02.451,2021-08-20 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-20 20:30:00.000,00000000-0000-0000-0000-00005c49bbd6,
,75.0,4,7,3,0,24,121,60,0,12,0,0,,1,21.0,,35.0,,,00000000-0000-0000-0000-00001fe1b0e7.extra_data.json,1,77.600006,61,121,2021-08-14 05:37:00.000,,2021-08-14 07:51:02.515,2021-08-14 07:37:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-14 07:37:00.000,00000000-0000-0000-0000-00001fe1b0e7,
,70.0,0,0,0,0,37,70,0,0,25,2,0,,1,7.0,,89.0,,,00000000-0000-0000-0000-00000f106937.extra_data.json,0,45.333336,29,72,2021-08-18 10:29:00.000,,2021-08-18 11:47:01.436,2021-08-18 11:40:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-18 11:40:00.000,00000000-0000-0000-0000-00000f106937,
,83.0,15,15,6,2,61,398,87,0,18,0,0,,1,50.0,,27.0,,,00000000-0000-0000-0000-00000e7aa926.extra_data.json,3,84.46115,73,398,2021-08-14 13:52:00.000,,2021-08-14 20:43:03.877,2021-08-14 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-14 20:30:00.000,00000000-0000-0000-0000-00000e7aa926,
,85.0,19,27,20,0,29,419,194,0,7,0,0,,1,52.0,,19.0,,,00000000-0000-0000-0000-0000426d1b2c.extra_data.json,3,92.41706,76,419,2021-08-12 13:32:00.000,,2021-08-12 20:36:02.560,2021-08-12 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-12 20:30:00.000,00000000-0000-0000-0000-0000426d1b2c,
,73.0,0,0,15,2,17,130,130,0,3,0,0,,1,13.0,,27.0,,,00000000-0000-0000-0000-000048d37dcb.extra_data.json,1,79.02098,41,130,2021-08-16 06:08:00.000,,2021-08-16 08:33:01.420,2021-08-16 08:17:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-16 08:17:00.000,00000000-0000-0000-0000-000048d37dcb,
,83.0,0,12,8,2,21,387,191,0,0,0,0,,1,42.0,,10.0,,,00000000-0000-0000-0000-00007fb4a41c.extra_data.json,3,94.545456,61,387,2021-08-22 14:04:00.000,,2021-08-22 21:00:02.886,2021-08-22 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-22 20:30:00.000,00000000-0000-0000-0000-00007fb4a41c,
,70.0,0,6,0,0,8,76,0,0,0,4,0,,1,15.0,,11.0,,,00000000-0000-0000-0000-00005682009e.extra_data.json,0,73.95833,47,80,2021-08-18 13:27:00.000,,2021-08-18 15:06:02.471,2021-08-18 14:47:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-18 14:47:00.000,00000000-0000-0000-0000-00005682009e,
,75.0,0,11,5,0,16,166,66,0,4,0,0,,1,23.0,,20.0,,,00000000-0000-0000-0000-00003e3a37ad.extra_data.json,1,88.75739,58,166,2021-08-21 05:28:00.000,,2021-08-21 08:20:01.680,2021-08-21 08:13:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-21 08:13:00.000,00000000-0000-0000-0000-00003e3a37ad,
,75.0,4,4,18,0,28,254,130,0,10,0,0,,1,28.0,,29.0,,,00000000-0000-0000-0000-00007883cd31.extra_data.json,1,85.93156,53,254,2021-08-18 16:06:00.000,,2021-08-18 20:38:02.625,2021-08-18 20:19:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-18 20:19:00.000,00000000-0000-0000-0000-00007883cd31,
,70.0,0,50,0,0,57,364,0,0,23,0,0,,1,50.0,,22.0,,,00000000-0000-0000-0000-00005f931bb8.extra_data.json,0,81.86666,49,364,2021-08-17 13:41:00.000,,2021-08-17 20:02:03.438,2021-08-17 19:44:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-17 19:44:00.000,00000000-0000-0000-0000-00005f931bb8,
,81.0,14,14,32,4,43,410,244,0,9,0,0,,1,47.0,,26.0,,,00000000-0000-0000-0000-0000421e5223.extra_data.json,3,89.613525,67,410,2021-08-19 13:37:00.000,,2021-08-19 20:33:04.641,2021-08-19 20:30:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-19 20:30:00.000,00000000-0000-0000-0000-0000421e5223,
,70.0,0,28,0,0,30,443,0,0,8,0,0,,1,51.0,,9.0,,,00000000-0000-0000-0000-00006c23a1b4.extra_data.json,0,93.01802,54,443,2021-08-26 13:37:00.000,,2021-08-26 21:06:02.617,2021-08-26 21:00:00.000,UTC+0900,aZo0mje12E,,com.sec.android.app.shealth,2021-08-26 21:00:00.000,00000000-0000-0000-0000-00006c23a1b4,
