com.samsung.shealth.rewards,6200039,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,,,,,2021-12-10 21:33:16.970,2020-05-15 06:53:13.816,,,LAST_SLEEP_CHECKING_TIME,,,cg/D3WXl8C,com.sec.android.app.shealth,Sleep.Goal.Temp,2021-12-10 15:00:00.000,91fff143-54ef-4438-94c1-69fca391052e,-10000,
,2020-05-15 15:00:00.000,,10009,,2020-05-21 15:49:52.997,2020-05-16 01:55:05.954,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":21614}",cg/D3WXl8C,com.sec.android.app.shealth,tracker.pedometer,2020-05-15 15:00:00.000,16ad21df-5492-4a3d-8239-d6eb92d8c3e0,1,
,2020-05-15 15:00:00.000,,100003,,2020-05-16 14:15:09.022,2020-05-16 02:35:01.551,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":21614}",cg/D3WXl8C,com.sec.android.app.shealth,tracker.pedometer,2020-05-15 15:00:00.000,6e2a03ed-4b6c-41ab-b10b-a5e5f8801792,1,
,2020-05-15 15:00:00.000,,10009,,2020-05-16 15:36:08.432,2020-05-16 15:36:08.432,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":21614}",cg/D3WXl8C,com.sec.android.app.shealth,tracker.pedometer,2020-05-15 15:00:00.000,893a0c29-5c85-4983-a8a3-85d8d9c46134,1,
,2020-05-18 03:28:59.572,,,,2020-05-19 04:59:45.463,2020-05-18 03:28:59.576,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":156,""mValue2"":60}",cg/D3WXl8C,com.sec.android.app.shealth,goal.activity,2020-05-18 03:28:59.572,36fa0480-dd58-4753-86a3-5a34ce29d2c5,0,
,2020-05-17 15:00:00.000,,100003,,2020-05-23 15:01:09.563,2020-05-18 03:29:00.136,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":15719}",cg/D3WXl8C,com.sec.android.app.shealth,tracker.pedometer,2020-05-17 15:00:00.000,9df90075-ec65-4ff7-b94e-7dc43351a5fc,1,
,2020-05-20 02:15:02.068,,,,2020-05-21 01:54:01.155,2020-05-20 02:15:02.084,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":186,""mValue2"":60}",cg/D3WXl8C,com.sec.android.app.shealth,goal.activity,2020-05-20 02:15:02.068,6496f62e-8b06-44aa-9cba-3048fe430d4e,0,
,2020-05-19 15:00:00.000,,100003,,2020-05-25 16:42:34.992,2020-05-20 02:15:12.751,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":17984}",cg/D3WXl8C,com.sec.android.app.shealth,tracker.pedometer,2020-05-19 15:00:00.000,d8110d18-6d24-4dfc-ade1-96b03b314b33,1,
,2020-05-20 15:00:00.000,,10009,,2020-05-26 16:14:42.045,2020-05-21 02:10:04.665,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":16045}",cg/D3WXl8C,com.sec.android.app.shealth,tracker.pedometer,2020-05-20 15:00:00.000,7ee01d8f-058d-4014-885b-6ec8f9a9bb24,1,
,2020-05-20 15:00:00.000,,100003,,2020-05-26 16:14:42.528,2020-05-21 02:10:05.301,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":16045}",cg/D3WXl8C,com.sec.android.app.shealth,tracker.pedometer,2020-05-20 15:00:00.000,de466969-3900-43ec-987f-e9ce55013068,1,
,2020-05-19 15:00:00.000,,100003,,2020-05-22 15:37:18.582,2020-05-22 15:37:18.582,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":17984}",cg/D3WXl8C,com.sec.android.app.shealth,tracker.pedometer,2020-05-19 15:00:00.000,0effa4e6-d63c-4c6d-ac4e-fffddd01c819,1,
,2020-05-22 15:00:00.000,,10009,,2020-05-28 15:37:29.413,2020-05-23 01:23:55.603,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":23688}",cg/D3WXl8C,com.sec.android.app.shealth,tracker.pedometer,2020-05-22 15:00:00.000,18d97d92-0d49-4be4-b79e-2b94c399957a,1,
,2020-05-20 15:00:00.000,,100003,,2020-05-23 15:01:09.464,2020-05-23 15:01:09.464,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":16045}",cg/D3WXl8C,com.sec.android.app.shealth,tracker.pedometer,2020-05-20 15:00:00.000,8017e799-9d64-48e4-ad78-429f812b1b54,1,
,2020-05-23 12:55:01.532,,,,2020-06-06 07:39:28.560,2020-05-23 11:36:16.298,,,goal_activity_reward_most_active_day,UTC+0900,"{""mIsCompleted"":false,""mValue"":230,""mValue2"":0}",cg/D3WXl8C,com.sec.android.app.shealth,goal.activity,2020-05-23 11:36:16.268,fbcc88a2-4e71-4951-90c5-f02c12d1911a,0,
1202,,11007,,dd33955f-a4b5-4f38-82ea-1460e5f4c2c7,2020-09-19 07:08:20.217,2020-05-24 09:26:57.066,,,1202,UTC+0900,4.1742616,cg/D3WXl8C,com.sec.android.app.shealth,sport.tracker.best.record.pace.lifetime,2020-05-24 09:26:56.975,aa0ee767-cb3e-4e6d-94e9-5a79eae2c7df,0,
,2020-05-23 15:00:00.000,,100003,,2020-05-29 15:08:20.979,2020-05-24 05:35:02.411,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":12932}",cg/D3WXl8C,com.sec.android.app.shealth,tracker.pedometer,2020-05-23 15:00:00.000,3fb94c99-1e14-45de-a5af-3e7217b3a5da,1,
