com.samsung.health.water_intake,6200039,5
start_time,amount,custom,update_time,create_time,time_offset,deviceuuid,unit_amount,comment,pkg_name,datauuid
2021-07-14 06:50:23.166,250.0,,2021-07-14 06:50:23.171,2021-07-14 06:50:23.171,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,39332efe-cd8e-453c-9c5c-fd2879dabb4e,
2021-07-14 23:23:36.317,250.0,,2021-07-14 23:23:36.321,2021-07-14 23:23:36.321,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,8c820460-dd25-48a5-8fd6-3439ac27a43e,
2021-07-16 02:46:54.350,250.0,,2021-07-16 02:46:54.354,2021-07-16 02:46:54.354,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,12873ab7-ba1d-417d-bf9b-b5e6e2e5a844,
2021-07-16 22:33:25.361,250.0,,2021-07-16 22:33:25.366,2021-07-16 22:33:25.366,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,1a257294-65c7-42fe-8315-ca9055daaa9f,
2021-07-17 12:37:38.217,250.0,,2021-07-17 12:37:38.224,2021-07-17 12:37:38.224,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,c70638a2-3ec6-4632-9573-d142a689b96a,
2021-07-18 10:56:42.616,250.0,,2021-07-18 10:56:42.622,2021-07-18 10:56:42.622,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,259ce7c4-7f27-4877-8ad9-cf3c749b4de1,
2021-07-18 10:56:46.919,250.0,,2021-07-18 10:56:46.925,2021-07-18 10:56:46.925,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,05f58d79-5496-4d6f-bd19-67c92a586e05,
2021-07-19 07:06:45.314,250.0,,2021-07-19 07:06:45.322,2021-07-19 07:06:45.322,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,94ebd1d0-1222-4cf3-99cd-07524851e625,
2021-07-20 01:27:48.644,250.0,,2021-07-20 01:27:48.650,2021-07-20 01:27:48.650,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,6a94b86b-c255-402f-b68c-f180fb8d3e19,
2021-07-20 11:02:26.520,250.0,,2021-07-20 11:02:26.527,2021-07-20 11:02:26.527,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,ebb887a6-2b65-40a6-83dc-7b7c4c595743,
2021-07-20 22:23:03.048,250.0,,2021-07-20 22:23:03.052,2021-07-20 22:23:03.052,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,afecc548-e231-4ead-a251-a171c929a915,
2021-07-21 11:13:59.576,250.0,,2021-07-21 11:13:59.582,2021-07-21 11:13:59.582,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,10510dc9-6322-430f-bb87-bd1d4d73a726,
2021-07-22 06:06:28.067,250.0,,2021-07-22 06:06:28.074,2021-07-22 06:06:28.074,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,04b2751c-6329-47d8-8de9-03cd4e400a84,
2021-07-22 11:20:18.182,250.0,,2021-07-22 11:20:18.188,2021-07-22 11:20:18.188,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,77bba286-ed42-4ac3-9e8c-4a476eddee1f,
2021-07-24 06:43:08.353,250.0,,2021-07-24 06:43:08.360,2021-07-24 06:43:08.360,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,b550d55f-9e32-40ee-ad59-d897f10a3d3d,
2021-07-25 06:57:54.802,250.0,,2021-07-25 06:57:55.156,2021-07-25 06:57:55.156,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,22ca1b7f-3abf-422f-bca6-bad96b73ec80,
2021-07-25 06:57:58.298,250.0,,2021-07-25 06:57:58.652,2021-07-25 06:57:58.652,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,cd13dc91-c9fc-4f77-b349-4e53a66305e9,
2021-07-28 06:33:22.848,250.0,,2021-07-28 06:33:22.853,2021-07-28 06:33:22.853,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,3c7f01b4-e0ce-4dde-9715-4561d3add6ed,
2021-07-29 02:00:18.574,250.0,,2021-07-29 02:00:18.580,2021-07-29 02:00:18.580,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,dfd81300-8a85-4f26-80f8-f57810548f47,
2021-07-29 12:11:09.785,250.0,,2021-07-29 12:11:09.794,2021-07-29 12:11:09.794,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,367ab6d9-0fb5-460f-96d5-2727897137c2,
2021-07-30 08:35:26.848,250.0,,2021-07-30 08:35:26.854,2021-07-30 08:35:26.854,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,40f3c89c-3349-4660-a093-1cdcc3bd8663,
2021-07-30 08:35:29.796,250.0,,2021-07-30 08:35:29.804,2021-07-30 08:35:29.804,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,8c349312-7304-44a4-b46c-13c4cb667181,
2021-07-30 22:27:18.860,250.0,,2021-07-30 22:27:18.868,2021-07-30 22:27:18.868,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,5424bc62-572e-4056-bae5-540fac91c124,
2021-08-04 06:33:15.051,250.0,,2021-08-04 06:33:15.059,2021-08-04 06:33:15.059,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,76c018db-138f-4feb-a53b-c190a54af55e,
2021-08-04 11:03:02.823,250.0,,2021-08-04 11:03:02.829,2021-08-04 11:03:02.829,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,d53cc34f-171a-4e19-a4c6-6816a27cdc37,
2021-08-05 00:29:27.370,250.0,,2021-08-05 00:29:27.376,2021-08-05 00:29:27.376,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,501acc8f-faa7-45b3-891e-8cab3ed811e2,
2021-08-06 11:17:52.009,250.0,,2021-08-06 11:17:52.018,2021-08-06 11:17:52.018,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,05f266c4-f088-4f75-b982-d17eb32b8522,
2021-08-08 11:19:00.108,250.0,,2021-08-08 11:19:00.113,2021-08-08 11:19:00.113,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,9049fc10-1411-42b0-b80f-01512a2da4bf,
2021-08-08 11:19:03.067,250.0,,2021-08-08 11:19:03.074,2021-08-08 11:19:03.074,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,a6f3a095-1a1e-41c4-a518-09b1e57569e2,
2021-08-10 08:48:13.741,250.0,,2021-08-10 08:48:13.745,2021-08-10 08:48:13.745,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,d64adec0-440b-4036-9833-1a22f19d4c0e,
2021-08-10 08:48:16.585,250.0,,2021-08-10 08:48:16.592,2021-08-10 08:48:16.592,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,c948d5e2-6eb5-409c-a0a4-fcdb0bb35dae,
2021-08-11 06:48:47.451,250.0,,2021-08-11 06:48:47.457,2021-08-11 06:48:47.457,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,e06944df-be9f-455c-9325-fc0e35ed2648,
2021-08-12 06:19:36.936,250.0,,2021-08-12 06:19:36.944,2021-08-12 06:19:36.944,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,b8ec7f6d-0224-47ae-984a-9a3e51591eeb,
2021-08-12 06:19:40.556,250.0,,2021-08-12 06:19:40.568,2021-08-12 06:19:40.568,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,733622ba-0186-446b-997d-02968c250ac4,
2021-08-13 04:56:50.440,250.0,,2021-08-13 04:56:50.446,2021-08-13 04:56:50.446,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,5696f808-bda2-46f8-aa30-993f6bc93942,
2021-08-13 09:59:36.240,250.0,,2021-08-13 09:59:36.248,2021-08-13 09:59:36.248,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,4eb88e8c-ee7a-49b7-a03b-cd913d2b62e5,
2021-08-15 06:28:16.335,250.0,,2021-08-15 06:28:16.343,2021-08-15 06:28:16.343,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,a781d81b-7654-4e03-b7a7-7e4b9ca11872,
2021-08-20 03:57:49.315,250.0,,2021-08-20 03:57:49.319,2021-08-20 03:57:49.319,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,0c01ac3e-344a-405f-9dde-0e6031ef7aad,
2021-08-21 00:40:29.586,250.0,,2021-08-21 00:40:29.592,2021-08-21 00:40:29.592,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,087b11e5-3bbf-4d98-adea-2b088bf1449f,
2021-08-22 11:12:45.891,250.0,,2021-08-22 11:12:45.898,2021-08-22 11:12:45.898,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,b400cab4-c6ea-46dc-8f3b-c4ae182c7094,
2021-08-24 09:55:06.000,250.0,,2021-08-24 09:55:06.000,2021-08-24 09:55:06.000,UTC+0900,aZo0mje12E,250.0,,com.sec.android.app.shealth,5df025ce-6247-78b3-3572-9ad04c8c6913,
2021-08-28 08:58:47.577,250.0,,2021-08-28 08:58:47.582,2021-08-28 08:58:47.582,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,03b76e72-d2e2-436c-b802-bd353512a251,
2021-08-29 03:15:18.637,250.0,,2021-08-29 03:15:18.643,2021-08-29 03:15:18.643,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,0c1c1878-33bb-42c4-9d9f-870c8cafb173,
2021-09-15 12:10:09.411,250.0,,2021-09-15 12:10:09.420,2021-09-15 12:10:09.420,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,7695dc2e-b1bd-4872-8d12-082f0e21314e,
2021-09-17 03:36:39.294,250.0,,2021-09-17 03:36:39.300,2021-09-17 03:36:39.300,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,ed302578-2820-42fd-8ad0-a1501ec6dfad,
2021-10-23 04:40:12.994,250.0,,2021-10-23 04:40:13.001,2021-10-23 04:40:13.001,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,6a54b01f-9da2-42cf-9cb3-bdd606afc160,
2021-10-24 11:01:34.948,250.0,,2021-10-24 11:01:34.956,2021-10-24 11:01:34.956,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,8552e81c-1f63-4170-a8d0-2cc1ba183472,
2021-10-25 12:25:43.674,250.0,,2021-10-25 12:25:43.681,2021-10-25 12:25:43.681,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,9748457a-93f7-4f21-9da4-2d994ebb5784,
2021-10-26 01:09:58.869,250.0,,2021-10-26 01:09:58.877,2021-10-26 01:09:58.877,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,ecac43d0-d465-44f2-ab2c-d725bdc666c8,
2021-10-28 07:16:52.014,250.0,,2021-10-28 07:16:52.019,2021-10-28 07:16:52.019,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,3476b581-2bc2-4963-ae9a-57cb8aaf7582,
2021-11-02 04:51:57.685,250.0,,2021-11-02 04:51:57.691,2021-11-02 04:51:57.691,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,9508f493-aeae-4e8c-9640-9a39c564fee4,
2021-11-03 07:56:08.311,250.0,,2021-11-03 07:56:08.316,2021-11-03 07:56:08.316,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,8612b790-08ce-4790-af3e-e97e8596a6d2,
2021-11-03 23:28:19.670,250.0,,2021-11-03 23:28:19.676,2021-11-03 23:28:19.676,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,3184df22-6938-4e89-af52-0a4c4546842c,
2021-07-05 09:37:01.367,250.0,,2021-07-05 09:37:01.375,2021-07-05 09:37:01.375,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,be60abbf-138d-49e7-adb9-0967664f1606,
2021-07-07 08:46:46.734,250.0,,2021-07-07 08:46:46.741,2021-07-07 08:46:46.741,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,8c0de433-90b5-4ef6-b4b4-85c97d100483,
2021-07-07 23:14:27.758,250.0,,2021-07-07 23:14:27.764,2021-07-07 23:14:27.764,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,fa5172d9-0782-4d8f-9190-70d828d3cf31,
2021-07-09 11:28:41.636,250.0,,2021-07-09 11:28:41.991,2021-07-09 11:28:41.991,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,ab23df6f-b7ae-4c36-a65f-86e3a71f7395,
2021-07-09 11:28:46.486,250.0,,2021-07-09 11:28:46.839,2021-07-09 11:28:46.839,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,0376925d-b7e9-4880-9a01-95aa56d3399f,
2021-07-10 06:00:03.137,250.0,,2021-07-10 06:00:03.144,2021-07-10 06:00:03.144,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,58672536-9c18-42e0-8bbb-ed90223b2de2,
2021-07-11 10:32:03.712,250.0,,2021-07-11 10:32:03.718,2021-07-11 10:32:03.718,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,5fbfc9ef-92de-49ab-926c-d34bcfd4617b,
2021-07-12 13:17:15.537,250.0,,2021-07-12 13:17:15.890,2021-07-12 13:17:15.890,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,7aaa8927-5536-4be8-aac2-c9889522b24f,
2021-07-12 13:17:18.462,250.0,,2021-07-12 13:17:18.818,2021-07-12 13:17:18.818,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,3e9a51fe-f3cf-4cd7-a605-b2828cfd4544,
2021-07-13 03:41:36.851,250.0,,2021-07-13 03:41:36.858,2021-07-13 03:41:36.858,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,e2b970af-86f7-40a7-a871-b3e2ee1d8eab,
2021-07-14 06:50:23.584,250.0,,2021-07-14 06:50:23.593,2021-07-14 06:50:23.593,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,ac404d12-a5cc-4938-9bf3-9f89ad750afb,
2021-07-14 23:23:36.814,250.0,,2021-07-14 23:23:36.823,2021-07-14 23:23:36.823,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,58216603-4207-4dec-979b-cee087046cc1,
2021-07-16 02:46:54.654,250.0,,2021-07-16 02:46:54.660,2021-07-16 02:46:54.660,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,a57e79e7-e826-4565-a6f6-18d8bb81bd54,
2021-07-17 12:37:34.769,250.0,,2021-07-17 12:37:34.776,2021-07-17 12:37:34.776,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,5e97ada8-a4a1-45c6-917a-ddef4860377e,
2021-07-17 12:37:39.776,250.0,,2021-07-17 12:37:39.783,2021-07-17 12:37:39.783,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,ef9b7635-0808-4084-a64d-b85c3963ee36,
2021-07-18 10:56:43.122,250.0,,2021-07-18 10:56:43.131,2021-07-18 10:56:43.131,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,f1359d03-9b3b-432a-9536-e5570d8cdb8a,
2021-07-19 07:06:43.082,250.0,,2021-07-19 07:06:43.087,2021-07-19 07:06:43.087,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,89b63950-5aab-499a-a1be-c14607761dfb,
2021-07-19 09:55:15.764,250.0,,2021-07-19 09:55:15.771,2021-07-19 09:55:15.771,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,137ee2eb-34fd-4a4d-8991-b6e7f3259762,
2021-07-20 01:27:49.953,250.0,,2021-07-20 01:27:49.959,2021-07-20 01:27:49.959,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,4e3208c0-582a-4651-9ca7-21b53ab1977c,
2021-07-20 11:02:26.909,250.0,,2021-07-20 11:02:26.916,2021-07-20 11:02:26.916,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,dbc939f2-1204-4459-85ee-c02fe6c0f707,
2021-07-21 05:54:47.287,250.0,,2021-07-21 05:54:47.294,2021-07-21 05:54:47.294,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,ecc0eb20-d04f-4f2c-b4f7-273dea69f21e,
2021-07-21 11:14:00.070,250.0,,2021-07-21 11:14:00.074,2021-07-21 11:14:00.074,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,fa468932-c454-4bdc-b2e8-55aadf54a096,
2021-07-22 06:06:28.613,250.0,,2021-07-22 06:06:28.619,2021-07-22 06:06:28.619,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,2eee254e-bcbd-4cc1-bed3-513f414a51dc,
2021-07-23 04:03:55.745,250.0,,2021-07-23 04:03:55.753,2021-07-23 04:03:55.753,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,477d76d3-006e-44e3-b55a-c8e3badbcfbc,
2021-07-24 06:43:08.888,250.0,,2021-07-24 06:43:08.894,2021-07-24 06:43:08.894,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,16a019bc-e8ec-44c6-b0d2-31e49c100395,
2021-07-25 06:57:55.254,250.0,,2021-07-25 06:57:55.607,2021-07-25 06:57:55.607,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,dec5432a-6074-44d3-a50a-3bb4e734ab82,
2021-07-28 06:33:20.589,250.0,,2021-07-28 06:33:20.595,2021-07-28 06:33:20.595,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,389dc2da-2bd4-455a-b372-01af09557dc9,
2021-07-28 06:33:23.281,250.0,,2021-07-28 06:33:23.286,2021-07-28 06:33:23.286,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,928e4556-87a8-4b65-86b2-ca494c46d1d7,
2021-07-29 02:00:19.428,250.0,,2021-07-29 02:00:19.435,2021-07-29 02:00:19.435,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,bb3f00bb-9b0e-4b53-9ac4-408c827f62e6,
2021-07-29 12:11:10.963,250.0,,2021-07-29 12:11:10.968,2021-07-29 12:11:10.968,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,0abc555f-4242-4878-ac44-9deeb1be6058,
2021-07-30 08:35:27.371,250.0,,2021-07-30 08:35:27.375,2021-07-30 08:35:27.375,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,c1b1b395-a64b-4803-a636-57f390fa3550,
2021-07-30 08:35:30.411,250.0,,2021-07-30 08:35:30.416,2021-07-30 08:35:30.416,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,d3813788-7c06-4574-aaec-a8d7150f9012,
2021-08-04 06:33:12.879,250.0,,2021-08-04 06:33:12.884,2021-08-04 06:33:12.884,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,925d91fa-8751-4c42-b245-dc9c1712a8d2,
2021-08-04 06:33:15.536,250.0,,2021-08-04 06:33:15.543,2021-08-04 06:33:15.543,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,6d6902ab-8ee3-4f1f-a609-35b19ebde93a,
2021-08-04 11:03:03.154,250.0,,2021-08-04 11:03:03.162,2021-08-04 11:03:03.162,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,001d3d89-0b5e-452a-8aa6-17a0be24a128,
2021-08-06 00:51:28.005,250.0,,2021-08-06 00:51:28.013,2021-08-06 00:51:28.013,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,b02270b5-b19d-42fd-a201-09c1fc6eefa5,
2021-08-06 11:17:52.561,250.0,,2021-08-06 11:17:52.569,2021-08-06 11:17:52.569,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,7bf023be-9d27-4c1a-80ea-5523b027d9b0,
2021-08-08 11:19:00.658,250.0,,2021-08-08 11:19:00.663,2021-08-08 11:19:00.663,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,a20c9e87-8915-47a3-be5d-f4e84916cbac,
2021-08-08 11:19:03.384,250.0,,2021-08-08 11:19:03.390,2021-08-08 11:19:03.390,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,45b5289b-6c4a-48ef-bcb4-2952d734bdcb,
2021-08-10 08:48:14.190,250.0,,2021-08-10 08:48:14.196,2021-08-10 08:48:14.196,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,533a9c7c-bfa2-465b-9d99-3ac1c94c9298,
2021-08-11 06:48:45.192,250.0,,2021-08-11 06:48:45.198,2021-08-11 06:48:45.198,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,fa2f39ec-9120-4b67-8829-c55e0c804be5,
2021-08-11 06:48:53.343,250.0,,2021-08-11 06:48:53.350,2021-08-11 06:48:53.350,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,5550b9fb-2548-4261-9faf-85371fdaec60,
2021-08-12 06:19:37.405,250.0,,2021-08-12 06:19:37.416,2021-08-12 06:19:37.416,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,3853894d-0c29-4d47-bbda-555d12c38ec7,
2021-08-13 04:56:47.967,250.0,,2021-08-13 04:56:47.975,2021-08-13 04:56:47.975,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,e79df32a-7633-4e21-bf79-bdcf976bc16a,
2021-08-13 04:56:50.976,250.0,,2021-08-13 04:56:50.984,2021-08-13 04:56:50.984,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,e41f11eb-e55d-43af-a1eb-407afc4dd989,
2021-08-13 10:58:57.842,250.0,,2021-08-13 10:58:57.848,2021-08-13 10:58:57.848,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,6342f816-93f3-44ec-ac03-4017f19c1d79,
2021-08-15 06:28:16.653,250.0,,2021-08-15 06:28:16.661,2021-08-15 06:28:16.661,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,98864551-e2e2-43b0-9add-1e0a58f7e68b,
2021-08-20 03:57:49.793,250.0,,2021-08-20 03:57:49.801,2021-08-20 03:57:49.801,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,6912def4-74a4-4e30-ae6b-c60064f86eeb,
2021-08-21 08:24:21.285,250.0,,2021-08-21 08:24:21.293,2021-08-21 08:24:21.293,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,0e32c654-a62c-4450-80cc-e27668c35b36,
2021-08-22 11:12:46.406,250.0,,2021-08-22 11:12:46.414,2021-08-22 11:12:46.414,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,615c08cc-0ec5-4b51-9b96-6db97021a430,
2021-08-25 00:31:49.471,250.0,,2021-08-25 00:31:49.476,2021-08-25 00:31:49.476,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,d87aad15-a29c-4705-b01a-ef275b66e8e8,
2021-08-28 08:58:49.084,250.0,,2021-08-28 08:58:49.092,2021-08-28 08:58:49.092,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,50f630ac-1316-4957-b82b-c70487111bde,
2021-08-29 03:15:20.195,250.0,,2021-08-29 03:15:20.202,2021-08-29 03:15:20.202,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,a5f1ea38-e8e1-4219-8e7f-607e06950b51,
2021-09-15 12:10:09.946,250.0,,2021-09-15 12:10:09.950,2021-09-15 12:10:09.950,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,811f8fe3-28ab-4e5d-85fb-b68b3dee829c,
2021-09-17 03:36:39.759,250.0,,2021-09-17 03:36:39.767,2021-09-17 03:36:39.767,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,3f6fead9-32b9-4483-99a0-668f945e6caa,
2021-10-23 04:40:13.477,250.0,,2021-10-23 04:40:13.486,2021-10-23 04:40:13.486,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,9bfcf389-2047-474d-bd55-de1a916fe914,
2021-10-24 11:01:35.299,250.0,,2021-10-24 11:01:35.306,2021-10-24 11:01:35.306,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,038fe4e1-bc22-4969-8641-84c3309b8dd1,
2021-10-25 12:25:44.127,250.0,,2021-10-25 12:25:44.135,2021-10-25 12:25:44.135,UTC+0900,cg/D3WXl8C,250.0,,com.sec.android.app.shealth,1cba29ae-c795-4c45-a889-c5149234520f,
