com.samsung.shealth.rewards,6196009,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,,,,,2021-09-11 22:22:58.474,2021-07-03 13:46:01.432,,,LAST_SLEEP_CHECKING_TIME,,,tKM9gWo31F,com.sec.android.app.shealth,Sleep.Goal.Temp,2021-09-11 15:00:00.000,a07db5fa-779d-4a74-ba76-82a945f659e7,-10000,
1203,,15002,,fc13914e-d958-74dc-406e-7eb62ef4a4ff,2021-07-29 23:23:25.218,2021-07-12 23:02:21.987,,,1203,UTC+0900,923000,tKM9gWo31F,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2021-07-12 23:02:17.000,83b7a25c-84a9-4ad6-9f8d-d506c7c27576,0,
1205,,15002,,b3936c61-80a0-9064-53e5-c74cca474ad7,2021-07-29 23:23:25.232,2021-07-14 13:37:39.673,,,1205,UTC+0900,425.04047,tKM9gWo31F,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2021-07-14 13:37:35.000,d37bccf1-d2e7-48ba-9ce3-b8701efdd23d,0,
,2021-07-22 12:30:02.772,,,,2021-07-23 12:03:10.140,2021-07-22 12:30:02.793,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":73,""mValue2"":60}",tKM9gWo31F,com.sec.android.app.shealth,goal.activity,2021-07-22 12:30:02.772,b98fd950-36b2-43b1-969c-eb71699c16ca,0,
,2021-07-22 15:00:00.000,,2599999,,2021-07-28 15:00:01.561,2021-07-23 15:00:01.960,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7746}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-07-22 15:00:00.000,206b13d5-cf8a-4ce0-9fe0-5a096a52c6a6,1,
,2021-07-29 12:19:00.075,,,,2021-07-30 02:19:02.330,2021-07-29 12:19:00.082,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":201,""mValue2"":60}",tKM9gWo31F,com.sec.android.app.shealth,goal.activity,2021-07-29 12:19:00.075,a6a21ea4-3856-4b74-936b-1b039f67c48a,0,
1205,,15002,,ddcf4c21-ec6c-63aa-3c28-8497c516197b,2021-07-29 23:23:25.259,2021-07-29 23:23:25.259,,,1205,UTC+0900,3432.345,tKM9gWo31F,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2021-07-29 22:40:52.000,54060397-1e06-420a-bb90-2d285d559446,1,
,2021-07-29 14:59:59.999,,,,2021-07-30 02:19:02.334,2021-07-30 02:19:02.334,,,goal_activity_reward_most_active_day,UTC+0900,"{""mIsCompleted"":true,""mValue"":201,""mValue2"":0}",tKM9gWo31F,com.sec.android.app.shealth,goal.activity,2021-07-29 14:59:59.999,9fbd8fa2-d86f-4a3c-9d82-f6efacf89efc,0,
,2021-07-30 15:00:00.000,,100003,,2021-07-31 14:17:23.628,2021-07-31 14:16:07.012,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":10016}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-07-30 15:00:00.000,67e62584-e42c-4409-8007-f1ad2648132b,1,
,2021-08-01 15:00:00.000,,2599999,,2021-08-07 15:00:06.740,2021-08-02 15:51:33.266,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7719}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-08-01 15:00:00.000,ea64ab63-d167-4b71-ae6d-8e2ed3a80f44,1,
,2021-08-04 11:58:00.397,,,,2021-08-05 11:53:05.429,2021-08-04 11:58:00.407,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":77,""mValue2"":60}",tKM9gWo31F,com.sec.android.app.shealth,goal.activity,2021-08-04 11:58:00.397,8b392170-7a15-41b7-80ec-f3ecef59f9e9,0,
,2021-08-04 15:00:00.000,,2599999,,2021-08-10 15:00:02.858,2021-08-05 15:00:01.782,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7491}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-08-04 15:00:00.000,d20fae86-f8c0-49f0-8a9f-f3bc9ba8db03,1,
,2021-08-06 15:00:00.000,,100003,,2021-08-12 15:00:04.414,2021-08-07 11:41:02.909,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":9362}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-08-06 15:00:00.000,08e441e3-af0f-4fd4-856c-4232d96b595e,1,
,2021-08-07 15:00:00.000,,2599999,,2021-08-13 15:03:28.249,2021-08-08 15:00:01.932,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7850}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-08-07 15:00:00.000,e241921a-3f58-4abc-bece-b666a36ddfa1,1,
,2021-08-10 12:37:02.170,,,,2021-08-11 12:13:38.422,2021-08-10 12:37:02.184,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":77,""mValue2"":60}",tKM9gWo31F,com.sec.android.app.shealth,goal.activity,2021-08-10 12:37:02.170,43722860-da80-47e7-b6af-778b5b2514cf,0,
,2021-08-11 15:00:00.000,,100003,,2021-09-07 10:49:39.722,2021-08-12 12:00:03.153,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":8880}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-08-11 15:00:00.000,c008a36e-d8a2-42bc-9024-044d091ce803,1,
,2021-08-12 15:00:00.000,,100003,,2021-08-13 14:54:08.163,2021-08-13 12:35:04.118,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":11527}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-08-12 15:00:00.000,494b6cd7-ed50-43e7-b383-2ec50594238c,1,
,2021-08-14 15:00:00.000,,100003,,2021-09-11 03:31:07.908,2021-08-15 12:22:02.898,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":10405}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-08-14 15:00:00.000,ed8b4917-f295-4131-8c9a-cb0a9970c224,1,
,2021-08-15 15:00:00.000,,2599999,,2021-08-21 15:00:06.748,2021-08-16 15:00:02.985,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":9289}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-08-15 15:00:00.000,24722e96-de29-4717-b68e-aacd4ef5a2a8,1,
,2021-08-18 12:19:43.168,,,,2021-08-19 12:52:01.986,2021-08-18 12:19:43.177,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":74,""mValue2"":60}",tKM9gWo31F,com.sec.android.app.shealth,goal.activity,2021-08-18 12:19:43.168,f3bd0519-4023-4458-ac08-e75d9eda5c56,0,
,2021-08-18 15:00:00.000,,100003,,2021-09-11 03:31:07.560,2021-08-19 12:52:02.679,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":11850}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-08-18 15:00:00.000,07b51bb2-acb4-4630-9a11-9a6d7f7e6ce8,1,
,2021-07-03 15:00:00.000,,100003,,2021-07-19 12:34:03.740,2021-07-04 11:47:02.214,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":8410}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-07-03 15:00:00.000,fdbf0ec6-3f6b-47a2-8e88-c5127d50289f,1,
,2021-08-18 15:00:00.000,,2599999,,2021-08-19 15:00:02.207,2021-08-19 15:00:02.207,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":11101}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-08-18 15:00:00.000,5391668f-c3e5-4e98-a275-e64c8cff9bb5,1,
1205,,15002,,fc13914e-d958-74dc-406e-7eb62ef4a4ff,2021-07-29 23:23:25.232,2021-07-12 23:02:21.994,,,1205,UTC+0900,103.324905,tKM9gWo31F,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2021-07-12 23:02:17.000,3efe4914-9eb1-462c-a6be-75805813c865,0,
,2021-08-14 15:00:00.000,,100003,,2021-08-20 15:00:01.569,2021-08-20 15:00:01.569,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":10405}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-08-14 15:00:00.000,28ff4346-cb81-4108-b857-1d326796b2f2,1,
,2021-07-16 15:00:00.000,,100003,,2021-07-22 15:00:01.244,2021-07-17 11:33:08.755,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":8736}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-07-16 15:00:00.000,47b6aacc-e87d-430e-b167-d214b8bedc3b,1,
,2021-08-20 15:00:00.000,,10009,,2021-08-26 15:44:45.656,2021-08-21 15:00:01.910,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":8470}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-08-20 15:00:00.000,767b030f-5dfb-4cfc-8837-74dd930ddc29,1,
,2021-08-22 11:44:03.925,,,,2021-08-23 12:25:04.286,2021-08-22 11:44:03.943,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":80,""mValue2"":60}",tKM9gWo31F,com.sec.android.app.shealth,goal.activity,2021-08-22 11:44:03.925,e0afb41b-8c72-40cd-95dd-924e2226da6b,0,
,2021-07-21 15:00:00.000,,10009,,2021-07-27 15:00:01.834,2021-07-22 15:00:00.840,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":6885}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-07-21 15:00:00.000,d10d2f61-59b9-4a03-ae15-e2af02b0dd26,1,
,2021-08-22 15:00:00.000,,100003,,2021-09-11 03:31:07.162,2021-08-23 12:20:04.972,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":8465}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-08-22 15:00:00.000,ee63fa16-ad6a-4ad1-80e8-3b2e8f399261,1,
,2021-07-25 04:43:08.071,,,,2021-07-29 12:19:00.079,2021-07-25 04:43:08.091,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":110,""mValue2"":60}",tKM9gWo31F,com.sec.android.app.shealth,goal.activity,2021-07-25 04:43:08.071,da259d26-124d-426e-b0f3-edb8c3dc6aa3,0,
,2021-08-23 15:00:00.000,,10009,,2021-08-29 15:00:03.999,2021-08-24 15:00:01.289,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7606}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-08-23 15:00:00.000,b0566816-dbf7-4f26-baf8-1e24b633c8d1,1,
,2021-08-23 15:00:00.000,,100003,,2021-08-25 15:00:01.417,2021-08-25 15:00:01.417,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":10390}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-08-23 15:00:00.000,ad1954b5-615a-42cd-ba2f-e4b4864f5623,1,
,2021-07-28 15:00:00.000,,10009,,2021-08-03 15:38:44.795,2021-07-29 15:00:00.725,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7945}",tKM9gWo31F,com.sec.android.app.shealth,tracker.pedometer,2021-07-28 15:00:00.000,7f34c163-1eb4-4293-bbf5-80be52b315b4,1,
