com.samsung.shealth.tracker.heart_rate,6201005,3
source,tag_id,com.samsung.health.heart_rate.heart_beat_count,com.samsung.health.heart_rate.start_time,com.samsung.health.heart_rate.custom,com.samsung.health.heart_rate.binning_data,com.samsung.health.heart_rate.update_time,com.samsung.health.heart_rate.create_time,com.samsung.health.heart_rate.max,com.samsung.health.heart_rate.min,com.samsung.health.heart_rate.time_offset,com.samsung.health.heart_rate.deviceuuid,com.samsung.health.heart_rate.comment,com.samsung.health.heart_rate.pkg_name,com.samsung.health.heart_rate.end_time,com.samsung.health.heart_rate.datauuid,com.samsung.health.heart_rate.heart_rate
,20000,1,2021-08-24 12:30:59.000,,,2021-08-24 12:30:59.000,2021-08-24 12:30:59.000,88.0,88.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-24 12:30:59.000,c874d3b9-c542-6154-0c46-badbf5ff8290,88.0,
,20000,1,2021-08-24 16:00:59.000,,,2021-08-24 16:00:59.000,2021-08-24 16:00:59.000,85.0,85.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-24 16:00:59.000,f1aaf79f-cab3-75da-8b65-5d5ac6bc5f8f,85.0,
,20000,1,2021-08-24 12:00:59.000,,,2021-08-24 12:00:59.000,2021-08-24 12:00:59.000,88.0,88.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-24 12:00:59.000,07093141-35ea-253a-ac78-f59cc36e775e,88.0,
,20000,1,2021-08-24 19:00:59.000,,,2021-08-24 19:00:59.000,2021-08-24 19:00:59.000,86.0,81.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-24 19:00:59.000,4dd9002a-41a2-efec-cce9-ee33bba7121d,83.0,
,20000,1,2021-08-24 13:00:59.000,,,2021-08-24 13:00:59.000,2021-08-24 13:00:59.000,88.0,86.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-24 13:00:59.000,317f4b5f-dfd7-9af0-7e03-ef9942724a4b,86.0,
,20000,1,2021-08-24 22:00:59.000,,,2021-08-24 22:00:59.000,2021-08-24 22:00:59.000,87.0,79.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-24 22:00:59.000,69b2c834-061d-f388-710a-0524914a9b30,86.0,
,20000,1,2021-08-25 02:00:59.000,,,2021-08-25 02:00:59.000,2021-08-25 02:00:59.000,89.0,79.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-25 02:00:59.000,96aa648d-2ea4-40fd-3f66-2f9e62a11392,89.0,
,20000,1,2021-08-24 16:30:59.000,,,2021-08-24 16:30:59.000,2021-08-24 16:30:59.000,85.0,82.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-24 16:30:59.000,403604f6-3242-4412-2d0f-64ce2b190a49,82.0,
,20000,1,2021-08-24 15:00:59.000,,,2021-08-24 15:00:59.000,2021-08-24 15:00:59.000,85.0,85.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-24 15:00:59.000,877f85f4-10ff-cf26-2565-9821a97315ac,85.0,
,20000,1,2021-08-25 05:00:59.000,,,2021-08-25 05:00:59.000,2021-08-25 05:00:59.000,90.0,79.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-25 05:00:59.000,bf535f07-5cb3-10c7-b342-9b8b74472f50,86.0,
,20000,1,2021-08-25 09:30:59.000,,,2021-08-25 09:30:59.000,2021-08-25 09:30:59.000,96.0,79.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-25 09:30:59.000,476985fc-a78d-bd8b-ad85-53baed60f234,96.0,
,20000,1,2021-08-24 18:30:59.000,,,2021-08-24 18:30:59.000,2021-08-24 18:30:59.000,86.0,81.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-24 18:30:59.000,e2d93fbe-ab76-7c08-2a07-e78522a07897,85.0,
,20000,1,2021-08-24 19:30:59.000,,,2021-08-24 19:30:59.000,2021-08-24 19:30:59.000,86.0,81.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-24 19:30:59.000,11d32381-4092-fc6c-58fa-6efa589a489d,81.0,
,20000,1,2021-08-24 21:30:59.000,,,2021-08-24 21:30:59.000,2021-08-24 21:30:59.000,87.0,79.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-24 21:30:59.000,829093db-14b0-31d7-266a-e5ee417f82eb,87.0,
,20000,1,2021-08-24 22:30:59.000,,,2021-08-24 22:30:59.000,2021-08-24 22:30:59.000,87.0,79.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-24 22:30:59.000,1468a3da-14c5-e233-7645-98c6a7cf45ce,87.0,
,20000,1,2021-08-25 02:30:59.000,,,2021-08-25 02:30:59.000,2021-08-25 02:30:59.000,90.0,79.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-25 02:30:59.000,126b8f31-dead-47df-ff7e-14929d9fdd34,90.0,
,20000,1,2021-08-25 06:30:59.000,,,2021-08-25 06:30:59.000,2021-08-25 06:30:59.000,90.0,79.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-25 06:30:59.000,231d1de9-3a31-e568-379e-e4048b6128d3,85.0,
,20000,1,2021-08-25 15:00:59.000,,,2021-08-25 15:00:59.000,2021-08-25 15:00:59.000,79.0,79.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-25 15:00:59.000,55165a9e-a659-44bb-978d-bf36d84db270,79.0,
,20000,1,2021-08-25 01:00:59.000,,,2021-08-25 01:00:59.000,2021-08-25 01:00:59.000,88.0,79.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-25 01:00:59.000,f8fd0946-fcbf-27c4-d682-8e32b6699f4b,88.0,
,20000,1,2021-08-25 18:00:59.000,,,2021-08-25 18:00:59.000,2021-08-25 18:00:59.000,80.0,75.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-25 18:00:59.000,1cdd1c0e-5457-0fd9-7a5d-e9411d96fec3,76.0,
,20000,1,2021-08-25 21:00:59.000,,,2021-08-25 21:00:59.000,2021-08-25 21:00:59.000,85.0,73.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-25 21:00:59.000,51017a1b-c6f6-6b13-c5cd-4a2d983404cd,81.0,
,20000,1,2021-08-26 00:00:59.000,,,2021-08-26 00:00:59.000,2021-08-26 00:00:59.000,101.0,73.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-26 00:00:59.000,a6d4f767-1f51-34c8-9630-bbc587c60a9b,101.0,
,20000,1,2021-08-25 10:30:59.000,,,2021-08-25 10:30:59.000,2021-08-25 10:30:59.000,96.0,79.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-25 10:30:59.000,700c83d5-b6d4-a1cf-eb55-b7808c92bdf9,86.0,
,20000,1,2021-08-25 04:30:59.000,,,2021-08-25 04:30:59.000,2021-08-25 04:30:59.000,90.0,79.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-25 04:30:59.000,0c777ac1-fad1-6fa3-19a6-380cc9aebdb2,85.0,
,20000,1,2021-08-26 06:30:59.000,,,2021-08-26 06:30:59.000,2021-08-26 06:30:59.000,104.0,73.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-26 06:30:59.000,025de2fc-234e-751c-07aa-1ad34ed7d297,95.0,
,20000,1,2021-08-26 11:00:59.000,,,2021-08-26 11:00:59.000,2021-08-26 11:00:59.000,104.0,73.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-26 11:00:59.000,28413220-1efd-d2d3-f5ab-3cabf9eaff6c,98.0,
,20000,1,2021-08-26 15:00:59.000,,,2021-08-26 15:00:59.000,2021-08-26 15:00:59.000,76.0,76.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-26 15:00:59.000,75e6b7d2-acd3-e86d-ab79-5182d0e80960,76.0,
,20000,1,2021-08-25 09:00:59.000,,,2021-08-25 09:00:59.000,2021-08-25 09:00:59.000,94.0,79.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-25 09:00:59.000,5fc9e877-63a8-8418-4f92-eb855d74baef,94.0,
,20000,1,2021-08-25 14:30:59.000,,,2021-08-25 14:30:59.000,2021-08-25 14:30:59.000,96.0,79.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-25 14:30:59.000,32c5cc38-54e4-a795-c037-f04cf7d9a9c6,82.0,
,20000,1,2021-08-25 17:30:59.000,,,2021-08-25 17:30:59.000,2021-08-25 17:30:59.000,80.0,75.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-25 17:30:59.000,0db128ec-0d65-12a5-8289-2c09d47bd6aa,76.0,
,20000,1,2021-08-25 20:30:59.000,,,2021-08-25 20:30:59.000,2021-08-25 20:30:59.000,85.0,73.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-25 20:30:59.000,dde04396-5fa3-33c6-c996-0e701ad1fbbf,85.0,
,20000,1,2021-08-26 18:00:59.000,,,2021-08-26 18:00:59.000,2021-08-26 18:00:59.000,81.0,76.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-26 18:00:59.000,3990fed3-e42e-ef6c-4482-1c328dd12b38,77.0,
,20000,1,2021-08-25 23:30:59.000,,,2021-08-25 23:30:59.000,2021-08-25 23:30:59.000,95.0,73.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-25 23:30:59.000,830b74c9-fa9b-64c7-3444-203b76b61e2e,88.0,
,20000,1,2021-08-26 06:00:59.000,,,2021-08-26 06:00:59.000,2021-08-26 06:00:59.000,104.0,73.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-26 06:00:59.000,7a12d6f4-db7d-fb0e-d8a3-dd6957a4e3f7,96.0,
,20000,1,2021-08-26 21:00:59.000,,,2021-08-26 21:00:59.000,2021-08-26 21:00:59.000,81.0,76.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-26 21:00:59.000,4f0dac93-291a-9826-3f27-a8974ea0dbab,81.0,
,20000,1,2021-08-25 15:30:59.000,,,2021-08-25 15:30:59.000,2021-08-25 15:30:59.000,79.0,79.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-25 15:30:59.000,8a0f7192-8e5d-1e70-1e23-449e0c7a3a3e,79.0,
,20000,1,2021-08-26 10:30:59.000,,,2021-08-26 10:30:59.000,2021-08-26 10:30:59.000,104.0,73.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-26 10:30:59.000,d3d0f165-c9c8-6131-6751-3857692d9880,93.0,
,20000,1,2021-08-26 14:30:59.000,,,2021-08-26 14:30:59.000,2021-08-26 14:30:59.000,104.0,73.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-26 14:30:59.000,2e04c7e0-5b61-4cf0-a481-c9d9b367dccf,92.0,
,20000,1,2021-08-27 04:00:59.000,,,2021-08-27 04:00:59.000,2021-08-27 04:00:59.000,98.0,76.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-27 04:00:59.000,57070c21-096e-339a-f855-f2465dde58b1,86.0,
,20000,1,2021-08-26 17:30:59.000,,,2021-08-26 17:30:59.000,2021-08-26 17:30:59.000,81.0,76.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-26 17:30:59.000,79cf4d12-782c-4aa0-f626-1e111d763255,78.0,
,20000,1,2021-08-26 20:30:59.000,,,2021-08-26 20:30:59.000,2021-08-26 20:30:59.000,81.0,76.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-26 20:30:59.000,31328c16-4b26-f292-08e5-70026e6de049,81.0,
,20000,1,2021-08-27 09:00:59.000,,,2021-08-27 09:00:59.000,2021-08-27 09:00:59.000,98.0,76.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-27 09:00:59.000,beababa0-e232-81d4-0bab-caceb3e87647,80.0,
,20000,1,2021-08-24 13:30:59.000,,,2021-08-24 13:30:59.000,2021-08-24 13:30:59.000,93.0,79.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-24 13:30:59.000,b750d281-793c-ad63-3d34-f0fa2cc2a9b9,85.0,
,20000,1,2021-08-27 03:00:59.000,,,2021-08-27 03:00:59.000,2021-08-27 03:00:59.000,98.0,76.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-27 03:00:59.000,f57ba48b-4d7e-fc04-6aa6-d2eed1764f7a,83.0,
,20000,1,2021-08-25 18:30:59.000,,,2021-08-25 18:30:59.000,2021-08-25 18:30:59.000,80.0,75.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-25 18:30:59.000,c9de77f1-498b-619e-9dff-12ea451ef889,79.0,
,20000,1,2021-08-27 08:00:59.000,,,2021-08-27 08:00:59.000,2021-08-27 08:00:59.000,98.0,76.0,UTC+0900,/77eTAHyDe,,com.sec.android.app.shealth,2021-08-27 08:00:59.000,fb658d21-b39e-1961-e6c2-f9155e7dc42f,82.0,
