com.samsung.shealth.rewards,6196009,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2021-09-16 15:00:00.000,,100003,,2021-10-03 11:28:43.689,2021-09-17 12:01:06.162,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":6022}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-09-16 15:00:00.000,6da05556-0b00-40b4-b485-46c851db20b0,1,
,2021-09-13 15:00:00.000,,100003,,2021-10-03 11:28:43.772,2021-09-14 06:18:04.671,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7101}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-09-13 15:00:00.000,658ffaa9-f742-43c5-80e0-b0b0f63bf499,1,
,2021-10-25 15:00:00.000,,2599999,,2021-10-31 15:00:04.281,2021-10-26 15:07:15.941,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7897}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-10-25 15:00:00.000,0a438098-9fc3-4f03-901c-a84527ce927a,1,
,2021-09-09 15:00:00.000,,2599999,,2021-09-15 15:08:28.738,2021-09-10 15:00:01.820,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":8322}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-09-09 15:00:00.000,9a4c19fe-ee45-4f3f-8d29-8e6456c466f7,1,
,2021-09-09 15:00:00.000,,100003,,2021-10-03 11:28:43.853,2021-09-10 03:32:05.763,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":9060}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-09-09 15:00:00.000,25ed8271-1c32-4fbd-bcc1-6b673782b0c0,1,
,2021-09-25 15:00:00.000,,10009,,2021-10-01 15:27:40.585,2021-09-26 16:08:45.740,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":6276}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-09-25 15:00:00.000,83f196aa-827d-45ed-aa52-4a353da88c78,1,
,2021-12-10 22:17:00.000,,,,2021-12-11 22:00:09.637,2021-12-11 22:00:09.637,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,25,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-12-10 12:07:00.000,1702b40f-8f0b-4671-a6d7-e7585bc126ac,0,
,2021-09-23 15:00:00.000,,100003,,2021-10-16 09:50:57.709,2021-09-25 07:16:34.687,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7908}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-09-23 15:00:00.000,8d5880b3-2977-4a7b-953a-37ec1212d18e,1,
,2021-10-09 15:00:00.000,,10009,,2021-10-15 15:00:02.576,2021-10-10 16:28:06.577,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":6811}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-10-09 15:00:00.000,7f773428-3fa4-44f7-9ce5-0faf90fa098c,1,
,2021-09-23 15:00:00.000,,2599999,,2021-09-29 15:00:03.566,2021-09-25 15:00:03.087,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7274}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-09-23 15:00:00.000,2183460b-a6c4-4713-8190-2332af420126,1,
,2021-10-18 15:00:00.000,,100003,,2021-10-19 21:41:40.223,2021-10-19 21:41:40.223,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":10891}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-10-18 15:00:00.000,113f7911-fd8f-488a-8f7c-a2d847952670,1,
,2021-10-11 15:00:00.000,,100003,,2021-10-26 00:55:05.809,2021-10-12 07:15:30.190,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":8409}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-10-11 15:00:00.000,4b008199-8eaf-4821-a46d-5475afb9f921,1,
,2021-09-25 15:00:00.000,,100003,,2021-10-16 09:50:57.429,2021-09-26 09:55:17.281,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":6276}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-09-25 15:00:00.000,47f87e69-305c-4748-b008-fe81374f03ca,1,
,2021-10-11 15:00:00.000,,2599999,,2021-10-17 16:32:08.789,2021-10-15 15:00:01.859,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7076}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-10-11 15:00:00.000,ce60410b-c8be-40c0-b442-dd1cc24f9b3d,1,
,2021-10-28 15:00:00.000,,100003,,2021-11-23 19:57:24.729,2021-10-29 02:40:05.117,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":8637}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-10-28 15:00:00.000,2cd9206c-e2b1-447a-b051-72c1bc502f4e,1,
,2021-10-18 15:00:00.000,,2599999,,2021-10-24 17:26:19.275,2021-10-20 16:20:21.862,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":9693}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-10-18 15:00:00.000,9e5748a3-c035-45e2-98bd-718ae21dd114,1,
,2021-10-09 15:00:00.000,,2599999,,2021-10-15 15:00:03.923,2021-10-15 15:00:01.855,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":8004}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-10-09 15:00:00.000,a6a7fb66-38a9-4d46-bbeb-bf485d8a064e,1,
,2021-10-25 15:00:00.000,,100003,,2021-11-16 02:48:26.892,2021-10-26 07:19:02.751,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":8470}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-10-25 15:00:00.000,a8ab09c2-ea0b-469d-97f4-b796f6c53c39,1,
,2021-10-28 15:00:00.000,,2599999,,2021-11-03 15:00:04.383,2021-10-29 16:19:43.670,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7765}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-10-28 15:00:00.000,2428becb-32ef-470f-9ca5-6f66a95d8aba,1,
,2021-10-21 15:00:00.000,,2599999,,2021-10-27 15:00:38.051,2021-10-23 15:24:40.370,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":6809}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-10-21 15:00:00.000,2af85e4b-55a9-4c44-a25d-dfc43badfb13,1,
,2021-12-11 21:51:00.000,,,,2021-12-11 22:00:09.636,2021-12-11 22:00:09.636,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,26,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-12-11 12:43:00.000,5f04e38d-560a-4c6f-a820-1d365863d97c,1,
,2021-11-14 15:00:00.000,,10009,,2021-11-20 15:05:30.446,2021-11-15 15:14:20.815,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":6170}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-11-14 15:00:00.000,d9a4f41b-d99f-4d0b-aec6-76cd295cf03f,1,
,2021-12-02 21:54:50.788,,,,2021-12-11 22:00:09.637,2021-12-11 22:00:09.637,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0900,7,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-12-02 14:00:00.000,34144209-5462-4807-8c6b-972f86868c13,0,
,2021-11-28 22:01:00.000,,,,2021-12-11 22:00:09.637,2021-12-11 22:00:09.637,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,23,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-11-28 15:31:00.000,ea71abfd-69f9-4ad7-bc14-9d306e6562f5,0,
,2021-11-24 22:04:00.000,,,,2021-12-11 22:00:09.637,2021-12-11 22:00:09.637,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,22,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-11-24 12:04:00.000,a5e88bd6-fef0-436e-aef6-e8d5a624924b,0,
,2021-11-18 21:37:00.000,,,,2021-12-11 22:00:09.638,2021-12-11 22:00:09.638,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0900,6,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-11-18 14:02:00.000,6c3ab286-d03d-4c25-948d-c85987056be9,0,
,2021-12-09 21:36:00.000,,,,2021-12-11 22:00:09.637,2021-12-11 22:00:09.637,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0900,8,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-12-09 13:40:00.000,64926c36-ccc6-4ab3-8a7c-2177cbbf24c8,1,
,2021-11-14 21:31:00.000,,,,2021-12-11 22:00:09.638,2021-12-11 22:00:09.638,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0900,5,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-11-14 14:17:00.000,b1bd275d-ab11-44ac-8231-8afa7f3eaa03,0,
,2021-11-16 21:36:00.000,,,,2021-12-11 22:00:09.638,2021-12-11 22:00:09.638,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,18,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-11-16 12:32:00.000,30a18638-a5fd-412b-9895-64a8f193af6c,0,
,2021-11-06 21:39:00.000,,,,2021-12-11 22:00:09.639,2021-12-11 22:00:09.639,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,16,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-11-06 16:08:00.000,cdd6f3cc-9ecf-4ba2-bfd1-953eed71b37c,0,
,2021-11-22 21:53:00.000,,,,2021-12-11 22:00:09.638,2021-12-11 22:00:09.638,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,20,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-11-22 16:08:00.000,a58d6e28-f4c9-4444-bc1c-c4d35c986ba1,0,
,2021-10-31 21:09:42.507,,,,2021-12-11 22:00:09.639,2021-12-11 22:00:09.639,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,15,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-10-31 14:00:00.000,1ed6d800-b8c0-4e62-a0d1-4ded2e2100ee,1,
,2021-11-01 22:02:00.000,,,,2021-12-11 22:00:09.639,2021-12-11 22:00:09.639,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,14,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-11-01 15:22:00.000,ed9c9453-4333-4302-bad3-20221315a93a,0,
,2021-10-19 21:05:00.000,,,,2021-12-11 22:00:09.640,2021-12-11 22:00:09.640,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,13,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-10-19 14:03:00.000,59830e9d-27ce-4bee-b972-9458f20b5e61,0,
,2021-11-10 21:31:00.000,,,,2021-12-11 22:00:09.639,2021-12-11 22:00:09.639,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,17,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-11-10 15:13:00.000,c7144278-c9e8-4056-ba60-8ba12e47e051,0,
,2021-10-25 21:43:00.000,,,,2021-12-11 22:00:09.640,2021-12-11 22:00:09.640,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,13,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-10-25 15:39:00.000,ae82be01-f8be-4cd7-9a8e-7dfb1c9c9422,0,
,2021-10-20 22:21:00.000,,,,2021-12-11 22:00:09.640,2021-12-11 22:00:09.640,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,11,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-10-20 12:48:00.000,acc2265e-bb40-49c6-8d36-0f8e9854ea24,0,
,2021-10-27 21:15:00.000,,,,2021-12-11 22:00:09.639,2021-12-11 22:00:09.639,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,14,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-10-27 13:57:00.000,5a1a7127-040d-40a1-9666-8e29c6226d2d,0,
,2021-09-22 22:20:00.000,,,,2021-12-11 22:00:09.641,2021-12-11 22:00:09.641,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,7,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-09-22 12:07:00.000,cde00c8a-71cc-4f28-b22b-8bc4132fb773,0,
,2021-10-11 15:00:00.000,,10009,,2021-10-17 16:32:07.887,2021-10-12 15:00:00.898,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":6371}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-10-11 15:00:00.000,6c0a2688-0239-46f6-add7-e10aad60bc05,1,
,2021-10-15 21:45:00.000,,,,2021-12-11 22:00:09.640,2021-12-11 22:00:09.640,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,9,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-10-15 13:06:00.000,be8cf38a-bb89-4bae-b12b-27e7648e449d,0,
,2021-09-23 21:18:00.000,,,,2021-12-11 22:00:09.641,2021-12-11 22:00:09.641,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,12,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-09-23 14:04:00.000,e5e88986-dafc-4585-8227-6b6c326e4601,0,
,2021-10-14 22:16:00.000,,,,2021-12-11 22:00:09.640,2021-12-11 22:00:09.640,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0900,2,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-10-14 13:34:00.000,59cce8ae-0fef-4b1c-81b6-e52bda06e143,0,
,2021-10-21 15:00:00.000,,100003,,2021-11-16 02:48:26.977,2021-10-23 04:42:33.581,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7199}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-10-21 15:00:00.000,1e965d82-7ef7-470f-9818-c6032643fdab,1,
,2021-09-16 20:16:00.000,,,,2021-12-11 22:00:09.643,2021-12-11 22:00:09.643,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,11,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-09-16 14:22:00.000,438d7862-e88e-42e3-b4d6-0cbcaf5c5b1b,0,
,2021-09-11 21:31:00.000,,,,2021-12-11 22:00:09.643,2021-12-11 22:00:09.643,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,5,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-09-11 14:39:00.000,c85b9ade-75d8-4358-b652-bd254b20d746,0,
,2021-11-14 15:00:00.000,,100003,,2021-11-23 19:57:24.057,2021-11-15 04:50:03.390,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7568}",Hx51+uDVw3,com.sec.android.app.shealth,tracker.pedometer,2021-11-14 15:00:00.000,5f4fd048-2ccd-450b-b771-1759d7351ce1,1,
,2021-09-15 21:20:00.000,,,,2021-12-11 22:00:09.643,2021-12-11 22:00:09.643,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,10,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-09-15 13:41:00.000,b8239853-babc-47d9-8c27-0f023115e7cc,0,
,2021-09-07 21:29:00.000,,,,2021-12-11 22:00:09.644,2021-12-11 22:00:09.644,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,8,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-09-07 14:11:00.000,bd9ed225-68e7-4f41-9919-4d306b81f278,0,
,2021-09-04 21:19:00.000,,,,2021-12-11 22:00:09.644,2021-12-11 22:00:09.644,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,5,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-09-04 14:17:00.000,5f34cf4e-38da-463c-ace2-4bf099cc7389,0,
,2021-11-30 21:40:00.000,,,,2021-12-11 22:00:09.637,2021-12-11 22:00:09.637,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,24,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-11-30 13:29:00.000,dcddb288-9eae-431b-855f-b4e616a75908,0,
,2021-09-06 22:38:00.000,,,,2021-12-11 22:00:09.644,2021-12-11 22:00:09.644,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,7,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-09-06 14:28:00.000,104cbe83-cdc3-4f76-b6d3-8fd6cf966549,0,
,2021-08-29 21:31:00.000,,,,2021-12-11 22:00:09.644,2021-12-11 22:00:09.644,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,2,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-08-29 14:32:00.000,9834d562-c14b-4b2e-b2dd-266f7e8c7a2c,0,
,2021-11-17 22:21:00.000,,,,2021-12-11 22:00:09.638,2021-12-11 22:00:09.638,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,19,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-11-17 14:56:00.000,ede3b67e-1fe6-4e91-9773-a7bb563ad810,0,
,2021-08-26 21:24:00.000,,,,2021-12-11 22:00:09.645,2021-12-11 22:00:09.645,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,2,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-08-26 13:32:00.000,9207cdbe-095d-4891-b011-cdb6201b409e,0,
,2021-09-10 21:28:00.000,,,,2021-12-11 22:00:09.643,2021-12-11 22:00:09.643,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,9,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-09-10 14:08:00.000,556ad639-2af8-493d-a349-d599edee3042,0,
,2021-08-28 21:25:00.000,,,,2021-12-11 22:00:09.645,2021-12-11 22:00:09.645,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,3,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-08-28 13:35:00.000,6f9e5a22-7c60-40a3-99c5-3dcdf53ed3fa,0,
,2021-11-23 21:52:00.000,,,,2021-12-11 22:00:09.638,2021-12-11 22:00:09.638,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,21,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-11-23 12:26:00.000,2fb38f01-91f5-4930-aa4d-e4013a2185a3,0,
,2021-11-02 21:38:00.000,,,,2021-12-11 22:00:09.639,2021-12-11 22:00:09.639,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,15,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-11-02 11:32:00.000,e9ed9ffc-bb1e-402c-8443-6c6107acf19d,0,
,2021-09-02 22:58:00.000,,,,2021-12-11 22:00:09.644,2021-12-11 22:00:09.644,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,4,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-09-02 13:49:00.000,c94c3c86-d058-426b-a312-732bf1264e1b,0,
,2021-10-21 21:32:00.000,,,,2021-12-11 22:00:09.640,2021-12-11 22:00:09.640,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,12,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-10-21 13:14:00.000,776cc237-2e7d-49d5-ab02-f179f4c5dd30,0,
,2021-11-12 21:42:00.000,,,,2021-12-11 22:00:09.638,2021-12-11 22:00:09.638,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0900,4,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-11-12 13:49:00.000,9d8c9596-d95c-4850-b2a6-72f836940df7,0,
,2021-08-25 20:11:00.000,,,,2021-12-11 22:00:09.645,2021-12-11 22:00:09.645,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,1,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-08-25 13:37:00.000,bb30ba4b-ea0f-4132-a275-ad431d3eb90f,0,
,2021-10-09 21:31:00.000,,,,2021-12-11 22:00:09.641,2021-12-11 22:00:09.641,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,8,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-10-09 14:32:00.000,e9c0cb04-35ec-4780-981c-e629c374c1c5,0,
,2021-10-30 21:46:00.000,,,,2021-12-11 22:00:09.639,2021-12-11 22:00:09.639,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0900,3,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-10-30 14:27:00.000,175a56c0-5bb5-43ee-b46a-c6529da31497,0,
,2021-09-12 22:00:00.000,,,,2021-12-11 22:00:09.643,2021-12-11 22:00:09.643,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,6,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-09-12 15:09:00.000,2493f955-8a8e-4e9e-b102-c8ecd00ae303,0,
,2021-10-16 22:09:00.000,,,,2021-12-11 22:00:09.640,2021-12-11 22:00:09.640,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,10,Hx51+uDVw3,com.sec.android.app.shealth,Sleep.Goal,2021-10-16 16:19:00.000,eb67aef7-6e29-491d-ab59-168f17e89b72,0,
