com.samsung.shealth.rewards,6170019,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2021-09-14 15:00:00.000,,100003,,2021-10-10 06:39:05.842,2021-09-16 17:47:00.486,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":8149}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-09-14 15:00:00.000,3b502718-560b-474c-890e-8081dc5f3b99,1,
,2021-09-07 15:00:00.000,,100003,,2021-09-17 17:07:13.940,2021-09-08 06:58:29.785,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":6818}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-09-07 15:00:00.000,5925c0b3-0f1a-49eb-8cf3-f5dab9e70bdb,1,
,2021-07-06 11:24:06.786,,,,2021-10-24 07:42:03.472,2021-07-06 11:24:06.819,,,goal_activity_reward_most_active_day,UTC+0900,"{""mIsCompleted"":false,""mValue"":304,""mValue2"":0}",V57RQzDK0T,com.sec.android.app.shealth,goal.activity,2021-07-06 11:24:06.786,5e7feb29-0ed4-40ca-9982-24308a127510,0,
,2021-09-08 05:15:40.382,,,,2021-09-09 04:15:39.162,2021-09-08 05:15:40.438,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":72,""mValue2"":60}",V57RQzDK0T,com.sec.android.app.shealth,goal.activity,2021-09-08 05:15:40.382,f553ec43-4aeb-41a0-9fec-d68251749d3f,0,
,2021-09-17 04:16:26.845,,,,2021-10-15 17:15:57.695,2021-09-17 04:16:26.881,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":91,""mValue2"":60}",V57RQzDK0T,com.sec.android.app.shealth,goal.activity,2021-09-17 04:16:26.845,48cfee29-1e3c-4ae2-859c-0c772d6e8866,0,
0,2021-07-14 00:00:00.000,,,,2021-07-18 07:07:30.098,2021-07-18 07:07:30.098,,,goal_nutrition_goal_achieved,UTC+0900,"1357.0,1468.0",V57RQzDK0T,com.sec.android.app.shealth,goal.nutrition,2021-07-14 00:00:00.000,a138ab00-4ed1-4a64-b295-c12a6a2ac781,1,
,2021-09-15 15:00:00.000,,100003,,2021-10-10 06:39:05.665,2021-09-16 17:47:00.270,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":9595}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-09-15 15:00:00.000,be20116d-05a3-4976-9204-eaada64b59c7,1,
,2021-09-15 14:59:59.999,,,,2021-09-16 17:47:04.274,2021-09-16 17:47:04.072,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":87,""mValue2"":60}",V57RQzDK0T,com.sec.android.app.shealth,goal.activity,2021-09-15 14:59:59.999,27a6785f-0063-4fef-b72c-65357e0a3529,0,
,2021-07-22 15:00:00.000,,100003,,2021-08-13 22:44:49.846,2021-07-23 09:04:52.854,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":6479}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-07-22 15:00:00.000,56938e10-b37e-4109-af60-051dbca57c87,1,
,2021-09-14 15:00:00.000,,2599999,,2021-09-20 15:11:01.694,2021-09-17 17:07:01.492,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7869}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-09-14 15:00:00.000,2a599aab-422f-446e-89b8-0d33618f8ee7,1,
,2021-10-10 21:03:00.000,,,,2021-10-10 21:15:57.269,2021-10-10 21:15:57.269,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,7,V57RQzDK0T,com.sec.android.app.shealth,Sleep.Goal,2021-10-10 13:33:00.000,bec89be1-b262-4fef-9168-bbf82f1fbf18,1,
1203,,14001,,869b1884-eab0-597a-5c41-7d06c42059db,2021-07-06 11:24:07.038,2021-07-06 11:24:07.038,,,1203,UTC+0900,13572000,V57RQzDK0T,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2021-07-06 11:24:02.000,16a8214b-5d3f-4a1f-b449-ef8d60fa12aa,1,
,2021-08-11 08:19:03.589,,,,2021-08-12 08:34:15.474,2021-08-11 08:19:03.643,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":60,""mValue2"":60}",V57RQzDK0T,com.sec.android.app.shealth,goal.activity,2021-08-11 08:19:03.589,effbffd6-a0f8-4686-8d5b-f8442fe6920c,0,
,2021-09-13 15:00:00.000,,100003,,2021-10-10 06:39:05.915,2021-09-16 17:47:00.406,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7688}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-09-13 15:00:00.000,3fcc346d-376c-400a-9020-4503bfbfda6c,1,
,2021-08-01 20:55:00.000,,,,2021-10-10 21:15:57.270,2021-10-10 21:15:57.270,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,6,V57RQzDK0T,com.sec.android.app.shealth,Sleep.Goal,2021-08-01 14:22:00.000,e32a5ca8-28d7-48db-aea7-ba9baae0c005,0,
,2021-07-22 21:39:00.000,,,,2021-10-10 21:15:57.271,2021-10-10 21:15:57.271,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0900,4,V57RQzDK0T,com.sec.android.app.shealth,Sleep.Goal,2021-07-22 14:11:00.000,dac82d94-b8cb-46f9-bb92-417a062e0dc4,0,
,2021-07-20 09:28:02.689,,,,2021-07-22 07:07:42.995,2021-07-20 09:28:02.754,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":64,""mValue2"":60}",V57RQzDK0T,com.sec.android.app.shealth,goal.activity,2021-07-20 09:28:02.689,7c5c2c8c-6e1b-4356-ac38-69760e84b010,0,
,2021-09-16 14:59:59.999,,,,2021-09-17 04:16:26.878,2021-09-16 17:47:04.277,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":101,""mValue2"":60}",V57RQzDK0T,com.sec.android.app.shealth,goal.activity,2021-09-16 14:59:59.999,3de5ee58-71ec-48c0-b95c-834b67f5354d,0,
,2021-08-15 15:00:00.000,,100003,,2021-08-16 12:17:19.939,2021-08-16 06:00:04.266,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":10842}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-08-15 15:00:00.000,18eb14e6-f8e2-4e8b-8792-62161228a806,1,
,2021-09-16 15:00:00.000,,2599999,,2021-09-22 15:00:25.268,2021-09-17 17:07:02.438,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7978}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-09-16 15:00:00.000,fd372a88-6bf9-4bc4-af38-f4dbf3e8fdf8,1,
,2021-07-22 15:00:00.000,,2599999,,2021-07-28 15:03:38.752,2021-07-23 17:16:06.023,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":6270}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-07-22 15:00:00.000,8c07f6a8-bcdb-4604-b9be-46077011b2e5,1,
,2021-07-13 21:37:00.000,,,,2021-10-10 21:15:57.273,2021-10-10 21:15:57.273,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0900,1,V57RQzDK0T,com.sec.android.app.shealth,Sleep.Goal,2021-07-13 14:30:00.000,054f30c1-dee5-4ebc-ac9e-86fb84b841bc,0,
,2021-07-09 21:54:00.000,,,,2021-10-10 21:15:57.274,2021-10-10 21:15:57.274,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,4,V57RQzDK0T,com.sec.android.app.shealth,Sleep.Goal,2021-07-09 15:29:00.000,776b8e94-3c95-4856-8906-df7957d2fb38,0,
,2021-08-27 14:59:59.999,,,,2021-08-28 10:59:02.841,2021-08-28 02:23:11.641,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":61,""mValue2"":60}",V57RQzDK0T,com.sec.android.app.shealth,goal.activity,2021-08-27 14:59:59.999,550b43e3-1037-434e-b34a-6d6764140c13,0,
,2021-07-26 21:41:00.000,,,,2021-10-10 21:15:57.271,2021-10-10 21:15:57.271,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0900,5,V57RQzDK0T,com.sec.android.app.shealth,Sleep.Goal,2021-07-26 14:03:00.000,01ee6035-37bc-4d86-a202-5c2a93f75aa9,0,
,2021-07-03 22:02:00.000,,,,2021-10-10 21:15:57.276,2021-10-10 21:15:57.276,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,1,V57RQzDK0T,com.sec.android.app.shealth,Sleep.Goal,2021-07-03 15:35:00.000,1c34e19b-5b51-400c-8e4c-1af5d39cff3a,0,
,2021-08-12 08:34:15.451,,,,2021-08-13 09:16:27.695,2021-08-12 08:34:15.487,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":61,""mValue2"":60}",V57RQzDK0T,com.sec.android.app.shealth,goal.activity,2021-08-12 08:34:15.451,d6c812d2-41e2-4977-a2b2-b1d06d5103d0,0,
,2021-07-05 21:05:00.000,,,,2021-10-10 21:15:57.275,2021-10-10 21:15:57.275,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,2,V57RQzDK0T,com.sec.android.app.shealth,Sleep.Goal,2021-07-05 13:57:00.000,b84abdae-b88f-40a7-890f-4424865ba293,0,
,2021-07-12 21:08:00.000,,,,2021-10-10 21:15:57.273,2021-10-10 21:15:57.273,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,4,V57RQzDK0T,com.sec.android.app.shealth,Sleep.Goal,2021-07-12 14:10:00.000,dafa9a51-e51a-488c-8f23-39cf2348df8e,0,
,2021-09-01 15:00:00.000,,2599999,,2021-09-07 15:00:24.930,2021-09-02 15:00:03.674,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":12731}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-09-01 15:00:00.000,e2f43157-0f49-4784-8829-3721775bfb96,1,
,2021-08-15 15:00:00.000,,2599999,,2021-08-21 15:00:24.618,2021-08-16 16:05:23.232,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":10451}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-08-15 15:00:00.000,60222eac-df77-4038-b711-b54526735283,1,
,2021-10-13 15:00:00.000,,100003,,2021-11-05 17:03:52.714,2021-10-15 17:15:57.884,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":8002}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-10-13 15:00:00.000,f1c30d99-2916-4a1c-bcd6-f3b361b4713b,1,
,2021-10-13 14:59:59.999,,,,2021-10-15 17:15:58.724,2021-10-15 17:15:58.406,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":78,""mValue2"":60}",V57RQzDK0T,com.sec.android.app.shealth,goal.activity,2021-10-13 14:59:59.999,1738404a-2aeb-4e80-b134-f939428273d6,0,
,2021-07-04 21:01:00.000,,,,2021-10-10 21:15:57.275,2021-10-10 21:15:57.275,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0900,1,V57RQzDK0T,com.sec.android.app.shealth,Sleep.Goal,2021-07-04 14:05:00.000,26cb51e5-a5b4-46b8-ba37-3890926dfea1,0,
,2021-09-09 04:15:39.137,,,,2021-09-16 17:47:03.271,2021-09-09 04:15:39.172,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":83,""mValue2"":60}",V57RQzDK0T,com.sec.android.app.shealth,goal.activity,2021-09-09 04:15:39.137,7fd26f72-5be0-420d-83a8-a5c9dc6a327d,0,
,2021-10-10 15:00:00.000,,2599999,,2021-10-16 16:36:48.024,2021-10-16 16:36:31.633,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7683}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-10-10 15:00:00.000,714381b0-8484-4755-8124-218a1bce7ed2,1,
,2021-10-15 15:00:00.000,,100003,,2021-11-05 17:03:52.535,2021-10-16 04:11:52.652,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":8591}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-10-15 15:00:00.000,4f5abb0e-6c7d-457a-a23d-17e2a8d0bd98,1,
,2021-10-10 15:00:00.000,,100003,,2021-11-05 17:03:52.924,2021-10-15 17:15:58.073,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7831}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-10-10 15:00:00.000,f28e33b9-30dc-4d7f-9ca1-99817e1dc868,1,
,2021-09-09 15:00:00.000,,100003,,2021-09-17 17:07:13.615,2021-09-16 17:47:01.339,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":6902}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-09-09 15:00:00.000,6b52ecae-1cca-4470-aa7a-92a10ec08799,1,
,2021-08-28 10:59:02.782,,,,2021-09-02 05:24:03.840,2021-08-28 10:59:02.861,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":60,""mValue2"":60}",V57RQzDK0T,com.sec.android.app.shealth,goal.activity,2021-08-28 10:59:02.782,4a3d456e-f9ec-4b1c-a858-a3cfb74dcb2c,0,
,2021-09-01 15:00:00.000,,2599999,,2021-09-02 15:00:03.699,2021-09-02 15:00:03.699,,,tracker_pedometer_reward_most_walking_day,UTC+0900,"{""mTarget"":-1,""mValue"":12731}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-09-01 15:00:00.000,f9bf760f-786a-41d0-a36f-72c553bdbba4,1,
,2021-10-17 03:50:52.937,,,,2021-10-18 04:27:32.172,2021-10-17 03:50:52.959,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":289,""mValue2"":60}",V57RQzDK0T,com.sec.android.app.shealth,goal.activity,2021-10-17 03:50:52.937,6c4269c8-21db-421b-9d26-10d853884b5d,0,
,2021-09-16 15:00:00.000,,100003,,2021-10-10 06:39:05.686,2021-09-17 04:18:53.946,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":8785}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-09-16 15:00:00.000,921438d6-f696-4a2b-81f1-c879f41dfeb9,1,
,2021-10-13 15:00:00.000,,2599999,,2021-10-19 15:00:52.726,2021-10-16 16:36:31.631,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7441}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-10-13 15:00:00.000,a53c5b08-f6d3-4041-89be-b9481304fbec,1,
,2021-09-12 21:41:00.000,,,,2021-10-10 21:15:57.269,2021-10-10 21:15:57.269,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0900,7,V57RQzDK0T,com.sec.android.app.shealth,Sleep.Goal,2021-09-12 14:26:00.000,6ab9d219-d122-4240-84aa-57e57070a242,1,
,2021-10-19 06:43:03.012,,,,2021-10-22 17:07:49.275,2021-10-19 06:43:03.040,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":74,""mValue2"":60}",V57RQzDK0T,com.sec.android.app.shealth,goal.activity,2021-10-19 06:43:03.012,c30c4322-8fdf-4199-b908-11c4529965f0,0,
,2021-10-16 15:00:00.000,,2599999,,2021-10-22 15:28:23.306,2021-10-17 15:00:11.256,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":6004}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-10-16 15:00:00.000,fc0a0650-3295-441d-8c57-4d0435122958,1,
,2021-09-08 15:00:00.000,,100003,,2021-09-17 17:07:13.651,2021-09-09 04:26:36.807,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7887}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-09-08 15:00:00.000,2a9fb0a9-4b8f-48eb-a7de-4f1ecadb47cb,1,
,2021-10-16 15:00:00.000,,100003,,2021-11-12 17:06:27.241,2021-10-17 10:31:16.339,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":6101}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-10-16 15:00:00.000,2d5a04cc-9a56-4986-860a-ce558dcb3db8,1,
,2021-10-18 15:00:00.000,,2599999,,2021-10-24 15:00:57.847,2021-10-19 15:00:23.489,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":6063}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-10-18 15:00:00.000,c9e98457-d3e8-4174-af0a-525af2abc6cb,1,
,2021-10-19 15:00:00.000,,100003,,2021-11-12 17:06:26.666,2021-10-22 17:07:57.420,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":9118}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-10-19 15:00:00.000,65b9e97a-d724-4249-af3d-b8cb37067d7b,1,
,2021-07-20 21:35:00.000,,,,2021-10-10 21:15:57.271,2021-10-10 21:15:57.271,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0900,3,V57RQzDK0T,com.sec.android.app.shealth,Sleep.Goal,2021-07-20 14:04:00.000,ac5f9204-6687-492a-a00c-375722ff1d26,0,
,2021-09-10 14:59:59.999,,,,2021-09-16 17:47:03.856,2021-09-16 17:47:03.279,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":73,""mValue2"":60}",V57RQzDK0T,com.sec.android.app.shealth,goal.activity,2021-09-10 14:59:59.999,0b86fa25-95dc-4cec-a03a-2fbe95b93e68,0,
,2021-10-18 15:00:00.000,,100003,,2021-11-12 17:06:26.872,2021-10-19 07:27:17.087,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":7019}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-10-18 15:00:00.000,4aa199ae-c1a2-4559-bd05-4da412867c3e,1,
,2021-10-20 15:00:00.000,,100003,,2021-11-12 17:06:26.411,2021-10-22 17:07:57.503,,,tracker_pedometer_reward_target_achieved,UTC+0900,"{""mTarget"":6000,""mValue"":6312}",V57RQzDK0T,com.sec.android.app.shealth,tracker.pedometer,2021-10-20 15:00:00.000,f57ed3fc-90c4-428c-b7d3-7d8b54ddd503,1,
,2021-07-08 21:34:00.000,,,,2021-10-10 21:15:57.274,2021-10-10 21:15:57.274,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0900,3,V57RQzDK0T,com.sec.android.app.shealth,Sleep.Goal,2021-07-08 15:33:00.000,b58fbe00-43f9-4683-b7f0-372d844348a4,0,
