com.samsung.shealth.stress,6196009,7
start_time,custom,binning_data,tag_id,update_time,create_time,max,min,score,algorithm,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
2021-07-16 14:00:00.000,,d898e0d5-26c5-6131-d1fb-d623fb40fc88.binning_data.json,10011,2021-07-16 14:36:58.000,2021-07-16 14:24:58.000,12.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-16 14:36:58.000,d898e0d5-26c5-6131-d1fb-d623fb40fc88,
2021-07-13 22:09:31.000,,,10000,2021-07-13 22:09:31.000,2021-07-13 22:09:31.000,99.0,0.0,54.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-13 22:09:31.000,ef3c6adb-ae4c-63e8-07ad-9fb305d30c3a,
2021-07-17 08:00:00.000,,498c1707-500c-1173-aadd-cb8980508f89.binning_data.json,10011,2021-07-17 08:02:58.000,2021-07-17 08:02:58.000,12.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-17 08:02:58.000,498c1707-500c-1173-aadd-cb8980508f89,
2021-07-17 14:00:00.000,,af08bb8a-2e32-477e-c5a9-3ef750170a2a.binning_data.json,10011,2021-07-17 14:59:58.000,2021-07-17 14:06:58.000,99.0,0.0,41.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-17 14:59:58.000,af08bb8a-2e32-477e-c5a9-3ef750170a2a,
2021-07-19 03:00:00.000,,8852cdd1-cc21-e2b7-bcd6-64b74f2e34a7.binning_data.json,10011,2021-07-19 03:49:58.000,2021-07-19 03:49:58.000,87.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-19 03:49:58.000,8852cdd1-cc21-e2b7-bcd6-64b74f2e34a7,
2021-07-17 03:00:00.000,,3c693259-7444-b054-56c0-8018ff161acf.binning_data.json,10011,2021-07-17 03:59:58.000,2021-07-17 03:31:58.000,65.0,0.0,16.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-17 03:59:58.000,3c693259-7444-b054-56c0-8018ff161acf,
2021-07-16 09:00:00.000,,d380f7e2-65bf-0c39-3dc2-070a00a11a07.binning_data.json,10011,2021-07-16 09:55:58.000,2021-07-16 09:55:58.000,17.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-16 09:55:58.000,d380f7e2-65bf-0c39-3dc2-070a00a11a07,
2021-07-19 07:00:00.000,,c5be2a71-f931-d5bf-20d3-6c267e07788e.binning_data.json,10011,2021-07-19 07:59:58.000,2021-07-19 07:16:58.000,98.0,0.0,43.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-19 07:59:58.000,c5be2a71-f931-d5bf-20d3-6c267e07788e,
2021-07-17 09:00:00.000,,da75befe-c18f-6972-c329-b6ece991de34.binning_data.json,10011,2021-07-17 09:59:58.000,2021-07-17 09:41:58.000,87.0,0.0,26.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-17 09:59:58.000,da75befe-c18f-6972-c329-b6ece991de34,
2021-07-19 22:00:00.000,,0a88f7e3-10d6-1734-4af1-9736025b8d65.binning_data.json,10011,2021-07-19 22:59:58.000,2021-07-19 22:29:58.000,98.0,0.0,57.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-19 22:59:58.000,0a88f7e3-10d6-1734-4af1-9736025b8d65,
2021-07-19 08:00:00.000,,c76bb2a1-ff2c-0be8-6b32-ef61b12666f8.binning_data.json,10011,2021-07-19 08:15:58.000,2021-07-19 08:15:58.000,29.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-19 08:15:58.000,c76bb2a1-ff2c-0be8-6b32-ef61b12666f8,
2021-07-17 23:00:00.000,,2d7fe4e1-4615-8445-d374-4a8398896a9c.binning_data.json,10011,2021-07-17 23:59:58.000,2021-07-17 23:59:58.000,12.0,0.0,5.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-17 23:59:58.000,2d7fe4e1-4615-8445-d374-4a8398896a9c,
2021-07-16 15:00:00.000,,4b2666f1-47a0-9d6e-8f2c-8e8f40a9fae7.binning_data.json,10011,2021-07-16 15:59:58.000,2021-07-16 15:03:58.000,100.0,0.0,14.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-16 15:59:58.000,4b2666f1-47a0-9d6e-8f2c-8e8f40a9fae7,
2021-07-17 15:00:00.000,,d07f18d4-67a2-1900-e2da-161767d32db7.binning_data.json,10011,2021-07-17 15:59:58.000,2021-07-17 15:24:58.000,98.0,0.0,62.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-17 15:59:58.000,d07f18d4-67a2-1900-e2da-161767d32db7,
2021-07-19 23:00:00.000,,e76909aa-f72a-f4ea-9837-ff44b8d81f86.binning_data.json,10011,2021-07-19 23:34:58.000,2021-07-19 23:32:58.000,87.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-19 23:34:58.000,e76909aa-f72a-f4ea-9837-ff44b8d81f86,
2021-07-20 05:00:00.000,,93253a19-42e3-a581-3cff-e6aed20e73b9.binning_data.json,10011,2021-07-20 05:59:58.000,2021-07-20 05:26:58.000,66.0,0.0,8.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-20 05:59:58.000,93253a19-42e3-a581-3cff-e6aed20e73b9,
2021-07-18 07:00:00.000,,bf77d80b-dcc0-7c18-2d6f-be53d8a026bd.binning_data.json,10011,2021-07-18 07:58:58.000,2021-07-18 07:48:58.000,98.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-18 07:58:58.000,bf77d80b-dcc0-7c18-2d6f-be53d8a026bd,
2021-07-17 04:00:00.000,,1216f0fd-e5db-4c24-419e-c3ffdb81936d.binning_data.json,10011,2021-07-17 04:59:58.000,2021-07-17 04:01:58.000,99.0,0.0,31.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-17 04:59:58.000,1216f0fd-e5db-4c24-419e-c3ffdb81936d,
2021-07-18 01:00:00.000,,85f80f10-6780-2cec-f4e9-8e365fc51f23.binning_data.json,10011,2021-07-18 01:59:58.000,2021-07-18 01:01:58.000,77.0,0.0,9.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-18 01:59:58.000,85f80f10-6780-2cec-f4e9-8e365fc51f23,
2021-07-20 13:00:00.000,,b72d6882-25e3-b27e-add0-ca773b9ff698.binning_data.json,10011,2021-07-20 13:17:58.000,2021-07-20 13:17:58.000,59.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-20 13:17:58.000,b72d6882-25e3-b27e-add0-ca773b9ff698,
2021-07-20 06:00:00.000,,777cdeb8-6f6f-de9f-d9d5-c8eb48be6599.binning_data.json,10011,2021-07-20 06:49:58.000,2021-07-20 06:31:58.000,99.0,0.0,25.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-20 06:49:58.000,777cdeb8-6f6f-de9f-d9d5-c8eb48be6599,
2021-07-18 13:00:00.000,,faf9bd74-f3c6-c18c-7083-7250ff7ba28b.binning_data.json,10011,2021-07-18 13:59:58.000,2021-07-18 13:03:58.000,99.0,0.0,29.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-18 13:59:58.000,faf9bd74-f3c6-c18c-7083-7250ff7ba28b,
2021-07-18 08:00:00.000,,324f6f18-8b77-6889-bc1a-a90fc2da7439.binning_data.json,10011,2021-07-18 08:57:58.000,2021-07-18 08:08:58.000,98.0,0.0,19.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-18 08:57:58.000,324f6f18-8b77-6889-bc1a-a90fc2da7439,
2021-07-21 00:00:00.000,,c7630aff-f135-893c-7f71-b0c738a2bb3a.binning_data.json,10011,2021-07-21 00:57:58.000,2021-07-21 00:47:58.000,97.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-21 00:57:58.000,c7630aff-f135-893c-7f71-b0c738a2bb3a,
2021-07-20 16:00:00.000,,5d7f9996-3ac9-fd26-bd79-6df3d8c03c08.binning_data.json,10011,2021-07-20 16:59:58.000,2021-07-20 16:47:58.000,87.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-20 16:59:58.000,5d7f9996-3ac9-fd26-bd79-6df3d8c03c08,
2021-07-17 10:00:00.000,,1d55aee0-f723-f553-8592-c1c4eaca3604.binning_data.json,10011,2021-07-17 10:59:58.000,2021-07-17 10:11:58.000,87.0,0.0,18.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-17 10:59:58.000,1d55aee0-f723-f553-8592-c1c4eaca3604,
2021-07-19 02:00:00.000,,e8d24667-16bb-289f-ee5b-b90993fcb39c.binning_data.json,10011,2021-07-19 02:59:58.000,2021-07-19 02:59:58.000,5.0,0.0,5.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-19 02:59:58.000,e8d24667-16bb-289f-ee5b-b90993fcb39c,
2021-07-18 15:00:00.000,,12674e49-c135-1b83-d3b7-563d34073943.binning_data.json,10011,2021-07-18 15:59:58.000,2021-07-18 15:09:58.000,87.0,0.0,13.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-18 15:59:58.000,12674e49-c135-1b83-d3b7-563d34073943,
2021-07-21 06:00:00.000,,72d77bbd-1706-3d7e-4fa9-f0d83417f5f6.binning_data.json,10011,2021-07-21 06:59:58.000,2021-07-21 06:08:58.000,99.0,0.0,42.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-21 06:59:58.000,72d77bbd-1706-3d7e-4fa9-f0d83417f5f6,
2021-07-21 01:00:00.000,,55b53422-9911-60b4-9f8f-e63c1ea7ed26.binning_data.json,10011,2021-07-21 01:58:58.000,2021-07-21 01:37:58.000,100.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-21 01:58:58.000,55b53422-9911-60b4-9f8f-e63c1ea7ed26,
2021-07-17 16:00:00.000,,93fe1bad-f56a-0063-441a-62fb824b2d9a.binning_data.json,10011,2021-07-17 16:40:58.000,2021-07-17 16:40:58.000,67.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-17 16:40:58.000,93fe1bad-f56a-0063-441a-62fb824b2d9a,
2021-07-19 17:00:00.000,,584a604d-7301-9db0-a917-c96474961c23.binning_data.json,10011,2021-07-19 17:30:58.000,2021-07-19 17:05:58.000,17.0,0.0,5.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-19 17:30:58.000,584a604d-7301-9db0-a917-c96474961c23,
2021-07-20 01:00:00.000,,cdb701c6-2469-429c-49a6-161ae061fa03.binning_data.json,10011,2021-07-20 01:59:58.000,2021-07-20 01:34:58.000,87.0,0.0,31.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-20 01:59:58.000,cdb701c6-2469-429c-49a6-161ae061fa03,
2021-07-19 04:00:00.000,,7993af06-22af-e848-9a39-413316bb7022.binning_data.json,10011,2021-07-19 04:56:58.000,2021-07-19 04:01:58.000,100.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-19 04:56:58.000,7993af06-22af-e848-9a39-413316bb7022,
2021-07-18 03:00:00.000,,c268b727-4a2b-312b-05b6-17dc4b762870.binning_data.json,10011,2021-07-18 03:05:58.000,2021-07-18 03:03:58.000,57.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-18 03:05:58.000,c268b727-4a2b-312b-05b6-17dc4b762870,
2021-07-21 20:00:00.000,,694cf8c1-1ea5-883a-cc4e-1c6a36ff550b.binning_data.json,10011,2021-07-21 20:51:58.000,2021-07-21 20:51:58.000,5.0,0.0,5.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-21 20:51:58.000,694cf8c1-1ea5-883a-cc4e-1c6a36ff550b,
2021-07-21 07:00:00.000,,bb4c6d3b-506d-5a9e-ea96-5558008d888b.binning_data.json,10011,2021-07-21 07:59:58.000,2021-07-21 07:26:58.000,87.0,0.0,20.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-21 07:59:58.000,bb4c6d3b-506d-5a9e-ea96-5558008d888b,
2021-07-19 16:00:00.000,,cc954893-2c1d-8444-a2eb-9b73ee9ff813.binning_data.json,10011,2021-07-19 16:59:58.000,2021-07-19 16:59:58.000,60.0,0.0,23.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-19 16:59:58.000,cc954893-2c1d-8444-a2eb-9b73ee9ff813,
2021-07-20 07:00:00.000,,2ef60b44-83a0-6cce-d16b-d9e4aa8f730a.binning_data.json,10011,2021-07-20 07:54:58.000,2021-07-20 07:01:58.000,98.0,0.0,26.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-20 07:54:58.000,2ef60b44-83a0-6cce-d16b-d9e4aa8f730a,
2021-07-22 03:00:00.000,,25525bd9-89c0-5e1b-2869-abd7ae3ecfcd.binning_data.json,10011,2021-07-22 03:57:58.000,2021-07-22 03:26:58.000,87.0,0.0,20.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-22 03:57:58.000,25525bd9-89c0-5e1b-2869-abd7ae3ecfcd,
2021-07-18 09:00:00.000,,92367fd8-3533-ccc3-69d3-f9c81f408955.binning_data.json,10011,2021-07-18 09:56:58.000,2021-07-18 09:46:58.000,52.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-18 09:56:58.000,92367fd8-3533-ccc3-69d3-f9c81f408955,
2021-07-21 22:00:00.000,,ea8caccd-af40-00a0-a12f-15e77ff07001.binning_data.json,10011,2021-07-21 22:59:58.000,2021-07-21 22:27:58.000,100.0,0.0,47.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-21 22:59:58.000,ea8caccd-af40-00a0-a12f-15e77ff07001,
2021-07-20 17:00:00.000,,567d6ff3-a4fe-1898-bd6b-bd9aa684b086.binning_data.json,10011,2021-07-20 17:17:58.000,2021-07-20 17:17:58.000,17.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-20 17:17:58.000,567d6ff3-a4fe-1898-bd6b-bd9aa684b086,
2021-07-20 02:00:00.000,,2bd70c09-30ee-3704-81ac-77795648de50.binning_data.json,10011,2021-07-20 02:59:58.000,2021-07-20 02:49:58.000,99.0,0.0,38.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-20 02:59:58.000,2bd70c09-30ee-3704-81ac-77795648de50,
2021-07-22 05:00:00.000,,859d709c-28ff-5c77-c4ac-f114d869b52c.binning_data.json,10011,2021-07-22 05:59:58.000,2021-07-22 05:02:58.000,87.0,0.0,14.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-22 05:59:58.000,859d709c-28ff-5c77-c4ac-f114d869b52c,
2021-07-22 10:00:00.000,,060bedd8-a2f0-9c74-2f8f-cda270088c94.binning_data.json,10011,2021-07-22 10:08:58.000,2021-07-22 10:08:58.000,5.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-22 10:08:58.000,060bedd8-a2f0-9c74-2f8f-cda270088c94,
2021-07-18 16:00:00.000,,dc3ed391-9d41-6f04-3521-b58f6128fb44.binning_data.json,10011,2021-07-18 16:59:58.000,2021-07-18 16:22:58.000,87.0,0.0,9.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-18 16:59:58.000,dc3ed391-9d41-6f04-3521-b58f6128fb44,
2021-07-22 21:00:00.000,,eb57486c-5604-e9ea-0dc1-ebae153851ad.binning_data.json,10011,2021-07-22 21:59:58.000,2021-07-22 21:35:58.000,97.0,0.0,30.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-22 21:59:58.000,eb57486c-5604-e9ea-0dc1-ebae153851ad,
2021-07-22 11:00:00.000,,760f9fb4-7482-1c73-9cab-f35306b8ea1a.binning_data.json,10011,2021-07-22 11:10:58.000,2021-07-22 11:10:58.000,5.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-22 11:10:58.000,760f9fb4-7482-1c73-9cab-f35306b8ea1a,
2021-07-21 02:00:00.000,,eba224ec-e077-559c-4ed5-abbde5ad9bb9.binning_data.json,10011,2021-07-21 02:59:58.000,2021-07-21 02:08:58.000,87.0,0.0,13.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-21 02:59:58.000,eba224ec-e077-559c-4ed5-abbde5ad9bb9,
2021-07-20 08:00:00.000,,0c626cc9-1bf1-ed61-4137-816dff47e164.binning_data.json,10011,2021-07-20 08:59:58.000,2021-07-20 08:09:58.000,87.0,0.0,16.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-20 08:59:58.000,0c626cc9-1bf1-ed61-4137-816dff47e164,
2021-07-21 08:00:00.000,,da30d16e-5648-e004-3538-bf59c0b1b470.binning_data.json,10011,2021-07-21 08:33:58.000,2021-07-21 08:06:58.000,87.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-21 08:33:58.000,da30d16e-5648-e004-3538-bf59c0b1b470,
2021-07-20 21:00:00.000,,7b87702b-19f2-4cfb-98d8-76a24353a837.binning_data.json,10011,2021-07-20 21:53:58.000,2021-07-20 21:53:58.000,5.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-20 21:53:58.000,7b87702b-19f2-4cfb-98d8-76a24353a837,
2021-07-23 04:00:00.000,,82fb39a4-ebf9-314c-4729-04ccde04375a.binning_data.json,10011,2021-07-23 04:40:58.000,2021-07-23 04:10:58.000,87.0,0.0,0.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-23 04:40:58.000,82fb39a4-ebf9-314c-4729-04ccde04375a,
2021-07-22 22:00:00.000,,5153c9cf-c28e-53e9-a9e7-95cfe41c84a3.binning_data.json,10011,2021-07-22 22:34:58.000,2021-07-22 22:25:58.000,87.0,0.0,19.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-22 22:34:58.000,5153c9cf-c28e-53e9-a9e7-95cfe41c84a3,
2021-07-19 05:00:00.000,,9f5937e1-29bf-53cb-79c1-dfa70608a885.binning_data.json,10011,2021-07-19 05:59:58.000,2021-07-19 05:30:58.000,99.0,0.0,33.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-19 05:59:58.000,9f5937e1-29bf-53cb-79c1-dfa70608a885,
2021-07-21 23:00:00.000,,c5e0bfd1-4252-b2bc-2a72-2ec41c9a40f8.binning_data.json,10011,2021-07-21 23:59:58.000,2021-07-21 23:29:58.000,70.0,0.0,11.0,1,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-21 23:59:58.000,c5e0bfd1-4252-b2bc-2a72-2ec41c9a40f8,
